"Date","Price","Open","High","Low","Change %"
"Mar 04, 2013","3.1753","3.1740","3.1877","3.1654","-0.07"
"Mar 01, 2013","3.1776","3.1762","3.1927","3.1639","-0.03"
"Feb 28, 2013","3.1787","3.1620","3.1806","3.1541","0.42"
"Feb 27, 2013","3.1654","3.1828","3.1911","3.1583","-0.63"
"Feb 26, 2013","3.1854","3.1827","3.2004","3.1682","0.05"
"Feb 25, 2013","3.1838","3.1559","3.1879","3.1080","0.94"
"Feb 22, 2013","3.1543","3.1579","3.1651","3.1330","-0.18"
"Feb 21, 2013","3.1599","3.1292","3.1733","3.1230","0.83"
"Feb 20, 2013","3.1339","3.1103","3.1398","3.0906","0.62"
"Feb 19, 2013","3.1145","3.1330","3.1454","3.1063","-0.66"
"Feb 18, 2013","3.1353","3.1300","3.1468","3.1230","-0.01"
"Feb 15, 2013","3.1355","3.1243","3.1514","3.1148","0.29"
"Feb 14, 2013","3.1264","3.0870","3.1398","3.0815","1.21"
"Feb 13, 2013","3.0890","3.1027","3.1113","3.0816","-0.52"
"Feb 12, 2013","3.1050","3.0969","3.1169","3.0896","0.27"
"Feb 11, 2013","3.0966","3.1001","3.1133","3.0903","-0.31"
"Feb 08, 2013","3.1061","3.1127","3.1176","3.0944","-0.25"
"Feb 07, 2013","3.1138","3.0909","3.1235","3.0780","0.75"
"Feb 06, 2013","3.0906","3.0734","3.1033","3.0669","0.49"
"Feb 05, 2013","3.0755","3.0888","3.1048","3.0649","-0.57"
"Feb 04, 2013","3.0930","3.0509","3.0954","3.0357","1.09"
"Feb 01, 2013","3.0597","3.0888","3.0905","3.0383","-0.98"
"Jan 31, 2013","3.0900","3.0901","3.1091","3.0800","-0.09"
"Jan 30, 2013","3.0927","3.0992","3.1086","3.0827","-0.34"
"Jan 29, 2013","3.1033","3.1160","3.1350","3.0983","-0.54"
"Jan 28, 2013","3.1202","3.0935","3.1324","3.0888","0.72"
"Jan 25, 2013","3.0979","3.1301","3.1373","3.0899","-1.06"
"Jan 24, 2013","3.1311","3.1307","3.1517","3.1178","-0.01"
"Jan 23, 2013","3.1315","3.1311","3.1472","3.1097","-0.16"
"Jan 22, 2013","3.1366","3.1328","3.1456","3.1084","0.11"
"Jan 21, 2013","3.1332","3.1150","3.1415","3.1104","0.51"
"Jan 18, 2013","3.1172","3.0645","3.1327","3.0614","1.49"
"Jan 17, 2013","3.0715","3.0986","3.1057","3.0638","-0.90"
"Jan 16, 2013","3.0995","3.0880","3.1161","3.0800","0.15"
"Jan 15, 2013","3.0948","3.0658","3.1000","3.0600","0.92"
"Jan 14, 2013","3.0665","3.0763","3.0954","3.0600","-0.42"
"Jan 11, 2013","3.0793","3.0828","3.0956","3.0685","-0.12"
"Jan 10, 2013","3.0831","3.1186","3.1264","3.0764","-1.21"
"Jan 09, 2013","3.1210","3.1397","3.1550","3.1135","-0.62"
"Jan 08, 2013","3.1404","3.1425","3.1575","3.1330","-0.10"
"Jan 07, 2013","3.1434","3.1432","3.1685","3.1337","-0.17"
"Jan 04, 2013","3.1489","3.1361","3.1739","3.1227","0.35"
"Jan 03, 2013","3.1379","3.0830","3.1399","3.0770","1.77"
"Jan 02, 2013","3.0833","3.0829","3.0928","3.0500","-0.08"
"Jan 01, 2013","3.0857","3.0848","3.0945","3.0670","-0.27"
"Dec 31, 2012","3.0941","3.0763","3.1057","3.0700","0.31"
"Dec 28, 2012","3.0844","3.0685","3.0976","3.0657","0.25"
"Dec 27, 2012","3.0768","3.1088","3.1139","3.0590","-1.08"
"Dec 26, 2012","3.1105","3.0833","3.1170","3.0771","0.54"
"Dec 25, 2012","3.0938","3.0894","3.1041","3.0740","-0.12"
"Dec 24, 2012","3.0975","3.0867","3.1020","3.0700","0.02"
"Dec 21, 2012","3.0970","3.0605","3.1034","3.0555","1.09"
"Dec 20, 2012","3.0636","3.0770","3.0896","3.0574","-0.51"
"Dec 19, 2012","3.0792","3.0790","3.0837","3.0585","0.00"
"Dec 18, 2012","3.0792","3.1088","3.1092","3.0725","-0.90"
"Dec 17, 2012","3.1073","3.0870","3.1151","3.0870","0.29"
"Dec 14, 2012","3.0983","3.1317","3.1395","3.0925","-1.13"
"Dec 13, 2012","3.1336","3.1284","3.1387","3.1167","0.13"
"Dec 12, 2012","3.1294","3.1376","3.1478","3.1177","-0.43"
"Dec 11, 2012","3.1430","3.1730","3.1786","3.1363","-1.00"
"Dec 10, 2012","3.1746","3.1876","3.2021","3.1687","-0.43"
"Dec 07, 2012","3.1884","3.1832","3.2051","3.1770","0.11"
"Dec 06, 2012","3.1848","3.1491","3.1903","3.1440","1.05"
"Dec 05, 2012","3.1517","3.1554","3.1588","3.1400","-0.15"
"Dec 04, 2012","3.1564","3.1643","3.1690","3.1465","-0.62"
