"Date","Price","Open","High","Low","Change %"
"Dec 04, 2012","81.89","82.23","82.26","81.69","-0.44"
"Dec 03, 2012","82.25","82.35","82.50","81.97","-0.28"
"Nov 30, 2012","82.48","82.10","82.74","82.02","0.44"
"Nov 29, 2012","82.12","82.07","82.21","81.89","0.06"
"Nov 28, 2012","82.07","82.12","82.21","81.67","-0.09"
"Nov 27, 2012","82.14","82.05","82.31","81.83","0.09"
"Nov 26, 2012","82.07","82.39","82.62","81.90","-0.42"
"Nov 23, 2012","82.42","82.45","82.48","82.05","-0.06"
"Nov 22, 2012","82.47","82.51","82.82","82.25","-0.07"
"Nov 21, 2012","82.53","81.67","82.55","81.63","1.05"
"Nov 20, 2012","81.67","81.41","81.75","81.11","0.31"
"Nov 19, 2012","81.42","81.26","81.56","81.06","0.15"
"Nov 16, 2012","81.30","81.14","81.44","80.87","0.17"
"Nov 15, 2012","81.16","80.22","81.45","80.11","1.13"
"Nov 14, 2012","80.25","79.38","80.30","79.36","1.08"
"Nov 13, 2012","79.39","79.49","79.64","79.18","-0.14"
"Nov 12, 2012","79.50","79.46","79.56","79.34","0.00"
"Nov 09, 2012","79.50","79.45","79.60","79.06","0.04"
"Nov 08, 2012","79.47","79.98","80.00","79.31","-0.66"
"Nov 07, 2012","80.00","80.35","80.40","79.76","-0.45"
"Nov 06, 2012","80.36","80.28","80.44","79.95","0.09"
"Nov 05, 2012","80.29","80.27","80.56","80.12","-0.22"
"Nov 02, 2012","80.47","80.12","80.67","80.10","0.41"
"Nov 01, 2012","80.14","79.76","80.20","79.75","0.46"
"Oct 31, 2012","79.77","79.60","79.95","79.49","0.16"
"Oct 30, 2012","79.64","79.78","79.99","79.25","-0.21"
"Oct 29, 2012","79.81","79.63","79.84","79.51","0.20"
"Oct 26, 2012","79.65","80.29","80.36","79.48","-0.81"
"Oct 25, 2012","80.30","79.78","80.34","79.74","0.61"
"Oct 24, 2012","79.81","79.84","79.91","79.68","-0.06"
"Oct 23, 2012","79.86","79.94","79.99","79.69","-0.10"
"Oct 22, 2012","79.94","79.30","79.96","79.19","0.78"
"Oct 19, 2012","79.32","79.26","79.43","79.11","0.05"
"Oct 18, 2012","79.28","78.91","79.45","78.90","0.43"
"Oct 17, 2012","78.94","78.88","79.04","78.59","0.06"
"Oct 16, 2012","78.89","78.62","78.96","78.61","0.32"
"Oct 15, 2012","78.64","78.39","78.86","78.30","0.25"
"Oct 12, 2012","78.44","78.31","78.53","78.27","0.14"
"Oct 11, 2012","78.33","78.18","78.58","77.92","0.18"
"Oct 10, 2012","78.19","78.25","78.37","78.11","-0.08"
"Oct 09, 2012","78.25","78.32","78.43","78.14","-0.10"
"Oct 08, 2012","78.33","78.66","78.76","78.06","-0.43"
"Oct 05, 2012","78.67","78.46","78.87","78.26","0.24"
"Oct 04, 2012","78.48","78.48","78.71","78.29","-0.03"
"Oct 03, 2012","78.50","78.14","78.58","78.11","0.44"
"Oct 02, 2012","78.16","77.98","78.21","77.95","0.21"
"Oct 01, 2012","78.00","77.89","78.14","77.77","0.10"
"Sep 28, 2012","77.92","77.57","78.10","77.41","0.40"
"Sep 27, 2012","77.61","77.73","77.75","77.55","-0.18"
"Sep 26, 2012","77.75","77.78","77.88","77.57","-0.06"
"Sep 25, 2012","77.80","77.85","77.92","77.64","-0.08"
"Sep 24, 2012","77.86","78.15","78.17","77.79","-0.40"
"Sep 21, 2012","78.17","78.23","78.37","78.08","-0.10"
"Sep 20, 2012","78.25","78.36","78.46","78.00","-0.17"
"Sep 19, 2012","78.38","78.80","79.21","78.24","-0.56"
"Sep 18, 2012","78.82","78.70","78.87","78.49","0.15"
"Sep 17, 2012","78.70","78.37","78.92","78.14","0.40"
"Sep 14, 2012","78.39","77.47","78.39","77.44","1.16"
"Sep 13, 2012","77.49","77.83","77.87","77.11","-0.46"
"Sep 12, 2012","77.85","77.76","77.96","77.71","0.10"
"Sep 11, 2012","77.77","78.27","78.28","77.67","-0.65"
"Sep 10, 2012","78.28","78.22","78.33","78.15","0.01"
"Sep 07, 2012","78.27","78.85","79.01","78.00","-0.75"
"Sep 06, 2012","78.86","78.36","79.02","78.36","0.60"
"Sep 05, 2012","78.39","78.39","78.53","78.29","-0.04"
"Sep 04, 2012","78.42","78.24","78.46","78.23","0.20"
"Sep 03, 2012","78.26","78.37","78.39","78.18","-0.17"
"Aug 31, 2012","78.39","78.60","78.65","78.18","-0.29"
"Aug 30, 2012","78.62","78.68","78.74","78.46","-0.10"
"Aug 29, 2012","78.70","78.49","78.78","78.46","0.24"
"Aug 28, 2012","78.51","78.74","78.77","78.43","-0.30"
"Aug 27, 2012","78.75","78.64","78.84","78.61","0.10"
"Aug 24, 2012","78.67","78.46","78.72","78.43","0.24"
"Aug 23, 2012","78.48","78.56","78.69","78.34","-0.13"
"Aug 22, 2012","78.58","79.26","79.36","78.33","-0.88"
"Aug 21, 2012","79.28","79.40","79.52","79.20","-0.18"
"Aug 20, 2012","79.42","79.48","79.66","79.30","-0.18"
"Aug 17, 2012","79.56","79.31","79.57","79.20","0.28"
"Aug 16, 2012","79.34","78.99","79.39","78.89","0.43"
"Aug 15, 2012","79.00","78.72","79.04","78.57","0.34"
"Aug 14, 2012","78.73","78.30","78.93","78.28","0.52"
"Aug 13, 2012","78.32","78.22","78.37","78.14","0.05"
"Aug 10, 2012","78.28","78.55","78.64","78.14","-0.36"
"Aug 09, 2012","78.56","78.41","78.79","78.27","0.18"
"Aug 08, 2012","78.42","78.59","78.65","78.21","-0.24"
"Aug 07, 2012","78.61","78.24","78.73","78.12","0.46"
"Aug 06, 2012","78.25","78.46","78.63","78.13","-0.29"
"Aug 03, 2012","78.48","78.23","78.77","78.03","0.32"
"Aug 02, 2012","78.23","78.44","78.53","78.11","-0.27"
"Aug 01, 2012","78.44","78.10","78.50","77.91","0.40"
"Jul 31, 2012","78.13","78.17","78.30","78.02","-0.06"
"Jul 30, 2012","78.18","78.44","78.54","78.10","-0.31"
"Jul 27, 2012","78.42","78.21","78.67","78.05","0.26"
"Jul 26, 2012","78.22","78.15","78.31","78.01","0.06"
"Jul 25, 2012","78.17","78.16","78.27","78.04","-0.03"
"Jul 24, 2012","78.19","78.37","78.38","78.08","-0.26"
"Jul 23, 2012","78.39","78.43","78.52","77.95","-0.13"
"Jul 20, 2012","78.49","78.57","78.80","78.42","-0.13"
"Jul 19, 2012","78.59","78.78","78.82","78.42","-0.28"
"Jul 18, 2012","78.81","79.03","79.14","78.74","-0.33"
"Jul 17, 2012","79.07","78.85","79.17","78.77","0.27"
"Jul 16, 2012","78.86","79.23","79.28","78.67","-0.45"
"Jul 13, 2012","79.22","79.27","79.39","79.07","-0.10"
"Jul 12, 2012","79.30","79.72","79.94","79.16","-0.56"
"Jul 11, 2012","79.75","79.40","79.78","79.11","0.39"
"Jul 10, 2012","79.44","79.54","79.59","79.18","-0.18"
"Jul 09, 2012","79.58","79.65","79.74","79.41","-0.11"
"Jul 06, 2012","79.67","79.91","80.01","79.48","-0.28"
"Jul 05, 2012","79.89","79.86","80.09","79.54","0.06"
"Jul 04, 2012","79.84","79.80","79.89","79.56","0.00"
"Jul 03, 2012","79.84","79.48","79.93","79.40","0.43"
"Jul 02, 2012","79.50","79.89","79.96","79.29","-0.39"
"Jun 29, 2012","79.81","79.41","79.99","79.14","0.45"
"Jun 28, 2012","79.45","79.67","79.75","79.21","-0.33"
"Jun 27, 2012","79.71","79.50","79.87","79.32","0.26"
"Jun 26, 2012","79.50","79.61","79.78","79.22","-0.21"
"Jun 25, 2012","79.67","80.46","80.59","79.41","-0.93"
"Jun 22, 2012","80.42","80.21","80.56","79.99","0.19"
"Jun 21, 2012","80.27","79.45","80.33","79.36","0.94"
