"Date","Price","Open","High","Low","Change %"
"Oct 19, 2012","6.2538","6.2502","6.2549","6.2483","0.06"
"Oct 18, 2012","6.2503","6.2539","6.2571","6.2446","-0.07"
"Oct 17, 2012","6.2545","6.2639","6.2639","6.2522","-0.15"
"Oct 16, 2012","6.2638","6.2703","6.2756","6.2614","-0.11"
"Oct 15, 2012","6.2704","6.2674","6.2709","6.2579","0.05"
"Oct 12, 2012","6.2672","6.2770","6.2770","6.2639","-0.16"
"Oct 11, 2012","6.2770","6.2838","6.2838","6.2761","-0.10"
"Oct 10, 2012","6.2833","6.2875","6.2899","6.2830","-0.07"
"Oct 09, 2012","6.2878","6.2876","6.2897","6.2845","0.00"
"Oct 08, 2012","6.2878","6.2845","6.2878","6.2816","0.05"
"Oct 05, 2012","6.2845","6.2845","6.2845","6.2845","0.00"
"Oct 04, 2012","6.2845","6.2845","6.2845","6.2845","0.00"
"Oct 03, 2012","6.2845","6.2845","6.2845","6.2845","0.00"
"Oct 02, 2012","6.2845","6.2845","6.2845","6.2845","0.00"
"Oct 01, 2012","6.2845","6.2845","6.2845","6.2845","0.00"
"Sep 28, 2012","6.2845","6.3025","6.3025","6.2837","-0.28"
"Sep 27, 2012","6.3023","6.3019","6.3084","6.3007","0.00"
"Sep 26, 2012","6.3020","6.3063","6.3085","6.3010","-0.07"
"Sep 25, 2012","6.3062","6.3093","6.3115","6.3019","-0.05"
"Sep 24, 2012","6.3093","6.3048","6.3099","6.2988","0.06"
"Sep 21, 2012","6.3053","6.3035","6.3098","6.3029","0.02"
"Sep 20, 2012","6.3038","6.3087","6.3087","6.2942","-0.09"
"Sep 19, 2012","6.3093","6.3186","6.3209","6.3083","-0.15"
"Sep 18, 2012","6.3189","6.3175","6.3235","6.3167","0.02"
"Sep 17, 2012","6.3175","6.3145","6.3178","6.3114","0.04"
"Sep 14, 2012","6.3149","6.3298","6.3298","6.3148","-0.23"
"Sep 13, 2012","6.3297","6.3266","6.3325","6.3248","0.05"
"Sep 12, 2012","6.3266","6.3354","6.3354","6.3228","-0.13"
"Sep 11, 2012","6.3351","6.3377","6.3441","6.3292","-0.04"
"Sep 10, 2012","6.3379","6.3431","6.3432","6.3335","-0.08"
"Sep 07, 2012","6.3429","6.3397","6.3446","6.3391","-0.00"
"Sep 06, 2012","6.3430","6.3459","6.3476","6.3411","-0.10"
"Sep 05, 2012","6.3494","6.3473","6.3547","6.3471","0.04"
"Sep 04, 2012","6.3470","6.3407","6.3477","6.3358","0.10"
"Sep 03, 2012","6.3405","6.3479","6.3492","6.3383","-0.13"
"Aug 31, 2012","6.3485","6.3496","6.3516","6.3462","-0.02"
"Aug 30, 2012","6.3498","6.3518","6.3559","6.3470","-0.03"
