"Date","Price","Open","High","Low","Change %"
"Mar 11, 2013","6.3881","6.4043","6.4148","6.3803","-0.26"
"Mar 08, 2013","6.4049","6.3275","6.4181","6.3170","1.21"
"Mar 07, 2013","6.3281","6.4208","6.4233","6.3187","-1.48"
"Mar 06, 2013","6.4233","6.3793","6.4235","6.3613","0.68"
"Mar 05, 2013","6.3801","6.4120","6.4211","6.3685","-0.54"
"Mar 04, 2013","6.4146","6.4230","6.4535","6.4078","-0.27"
"Mar 01, 2013","6.4322","6.4638","6.4688","6.3991","-0.52"
"Feb 28, 2013","6.4661","6.4288","6.4678","6.4200","0.60"
"Feb 27, 2013","6.4275","6.4576","6.4683","6.4209","-0.49"
"Feb 26, 2013","6.4590","6.4776","6.4863","6.4444","-0.34"
"Feb 25, 2013","6.4809","6.4110","6.4816","6.3534","0.99"
"Feb 22, 2013","6.4175","6.4136","6.4424","6.3733","-0.05"
"Feb 21, 2013","6.4204","6.3409","6.4430","6.3310","1.14"
"Feb 20, 2013","6.3482","6.3027","6.3530","6.2742","0.66"
"Feb 19, 2013","6.3063","6.3436","6.3580","6.2916","-0.63"
"Feb 18, 2013","6.3462","6.3119","6.3542","6.3087","0.39"
"Feb 15, 2013","6.3217","6.3110","6.3563","6.2982","0.15"
"Feb 14, 2013","6.3124","6.2791","6.3564","6.2721","0.36"
"Feb 13, 2013","6.2899","6.3587","6.3713","6.2671","-1.15"
"Feb 12, 2013","6.3632","6.3920","6.4107","6.3396","-0.47"
"Feb 11, 2013","6.3930","6.4300","6.4561","6.3760","-0.85"
"Feb 08, 2013","6.4475","6.4108","6.4524","6.3926","0.52"
"Feb 07, 2013","6.4140","6.3585","6.4383","6.3282","0.81"
"Feb 06, 2013","6.3622","6.3200","6.3681","6.3076","0.60"
"Feb 05, 2013","6.3241","6.3250","6.3495","6.3015","-0.04"
"Feb 04, 2013","6.3267","6.3029","6.3367","6.2910","0.27"
"Feb 01, 2013","6.3095","6.3610","6.3638","6.2718","-0.82"
"Jan 31, 2013","6.3618","6.3462","6.3735","6.3309","0.17"
"Jan 30, 2013","6.3512","6.3694","6.3759","6.3329","-0.33"
"Jan 29, 2013","6.3723","6.4167","6.4308","6.3574","-0.73"
"Jan 28, 2013","6.4194","6.4458","6.4789","6.4043","-0.54"
"Jan 25, 2013","6.4542","6.4878","6.5007","6.4340","-0.57"
"Jan 24, 2013","6.4910","6.5143","6.5390","6.4803","-0.39"
"Jan 23, 2013","6.5162","6.4997","6.5530","6.4956","0.10"
"Jan 22, 2013","6.5099","6.5314","6.5371","6.4768","-0.36"
"Jan 21, 2013","6.5335","6.5080","6.5509","6.4975","0.30"
"Jan 18, 2013","6.5142","6.4888","6.5441","6.4731","0.32"
"Jan 17, 2013","6.4934","6.4981","6.5102","6.4514","-0.15"
"Jan 16, 2013","6.5031","6.4970","6.5385","6.4818","0.06"
"Jan 15, 2013","6.4992","6.4373","6.5208","6.4333","0.88"
"Jan 14, 2013","6.4428","6.4568","6.4690","6.4329","-0.34"
"Jan 11, 2013","6.4651","6.4858","6.5132","6.4558","-0.37"
"Jan 10, 2013","6.4890","6.5616","6.5750","6.4683","-1.14"
"Jan 09, 2013","6.5640","6.5586","6.5930","6.5418","0.06"
"Jan 08, 2013","6.5598","6.4973","6.5643","6.4792","0.88"
"Jan 07, 2013","6.5023","6.5204","6.5610","6.4883","-0.58"
"Jan 04, 2013","6.5405","6.5290","6.5672","6.5216","0.14"
"Jan 03, 2013","6.5315","6.4857","6.5340","6.4786","0.69"
"Jan 02, 2013","6.4869","6.4864","6.5115","6.4377","-0.14"
"Jan 01, 2013","6.4959","6.4999","6.5325","6.4816","-0.06"
"Dec 31, 2012","6.5001","6.5104","6.5259","6.4842","-0.27"
"Dec 28, 2012","6.5176","6.5022","6.5360","6.4764","0.20"
"Dec 27, 2012","6.5048","6.5054","6.5220","6.4708","-0.08"
"Dec 26, 2012","6.5098","6.5439","6.5555","6.4943","-0.66"
"Dec 25, 2012","6.5532","6.5408","6.5623","6.5263","0.04"
"Dec 24, 2012","6.5503","6.5330","6.5599","6.5093","-0.04"
"Dec 21, 2012","6.5532","6.5040","6.5625","6.4916","0.73"
"Dec 20, 2012","6.5057","6.5453","6.5699","6.4889","-0.67"
"Dec 19, 2012","6.5493","6.5991","6.6070","6.4925","-0.81"
"Dec 18, 2012","6.6026","6.6542","6.6693","6.5830","-0.80"
"Dec 17, 2012","6.6560","6.6550","6.6860","6.6289","-0.31"
"Dec 14, 2012","6.6767","6.6783","6.7160","6.6460","-0.04"
"Dec 13, 2012","6.6793","6.6466","6.6970","6.6357","0.44"
"Dec 12, 2012","6.6499","6.6446","6.6663","6.6030","0.06"
"Dec 11, 2012","6.6462","6.6894","6.6975","6.6298","-0.68"
"Dec 10, 2012","6.6914","6.6580","6.7015","6.6570","0.15"
"Dec 07, 2012","6.6816","6.6317","6.6907","6.6207","0.70"
"Dec 06, 2012","6.6351","6.5905","6.6485","6.5845","0.58"
"Dec 05, 2012","6.5970","6.5928","6.6235","6.5744","0.03"
"Dec 04, 2012","6.5950","6.6288","6.6410","6.5768","-0.57"
"Dec 03, 2012","6.6329","6.6531","6.6756","6.6134","-0.43"
"Nov 30, 2012","6.6616","6.6643","6.6770","6.6333","-0.05"
"Nov 29, 2012","6.6651","6.6488","6.6839","6.6129","0.24"
