"Date","Price","Open","High","Low","Change %"
"Aug 30, 2012","1.2526","1.2484","1.2549","1.2439","0.30"
"Aug 29, 2012","1.2489","1.2438","1.2499","1.2401","0.42"
"Aug 28, 2012","1.2437","1.2367","1.2450","1.2324","0.56"
"Aug 27, 2012","1.2368","1.2308","1.2374","1.2294","0.41"
"Aug 24, 2012","1.2318","1.2297","1.2379","1.2274","0.11"
"Aug 23, 2012","1.2305","1.2282","1.2312","1.2207","0.15"
"Aug 22, 2012","1.2286","1.2324","1.2383","1.2268","-0.35"
"Aug 21, 2012","1.2329","1.2359","1.2370","1.2270","-0.24"
"Aug 20, 2012","1.2359","1.2381","1.2403","1.2309","-0.22"
"Aug 17, 2012","1.2386","1.2327","1.2410","1.2300","0.42"
"Aug 16, 2012","1.2334","1.2384","1.2414","1.2305","-0.44"
"Aug 15, 2012","1.2388","1.2415","1.2444","1.2358","-0.23"
"Aug 14, 2012","1.2416","1.2359","1.2435","1.2309","0.46"
"Aug 13, 2012","1.2359","1.2311","1.2384","1.2291","0.64"
"Aug 10, 2012","1.2281","1.2317","1.2380","1.2255","-0.29"
"Aug 09, 2012","1.2317","1.2256","1.2348","1.2244","0.46"
"Aug 08, 2012","1.2260","1.2258","1.2317","1.2241","0.00"
"Aug 07, 2012","1.2260","1.2189","1.2281","1.2155","0.53"
"Aug 06, 2012","1.2195","1.2207","1.2252","1.2152","-0.12"
"Aug 03, 2012","1.2210","1.2346","1.2372","1.2186","-1.13"
"Aug 02, 2012","1.2349","1.2367","1.2390","1.2229","-0.19"
"Aug 01, 2012","1.2372","1.2362","1.2396","1.2273","0.02"
"Jul 31, 2012","1.2369","1.2364","1.2384","1.2305","0.00"
"Jul 30, 2012","1.2369","1.2333","1.2390","1.2327","0.19"
"Jul 27, 2012","1.2345","1.2481","1.2518","1.2329","-1.07"
"Jul 26, 2012","1.2478","1.2644","1.2676","1.2446","-1.32"
"Jul 25, 2012","1.2645","1.2739","1.2818","1.2623","-0.79"
"Jul 24, 2012","1.2746","1.2695","1.2762","1.2614","0.44"
"Jul 23, 2012","1.2690","1.2528","1.2714","1.2516","1.47"
"Jul 20, 2012","1.2506","1.2447","1.2537","1.2435","0.43"
"Jul 19, 2012","1.2452","1.2495","1.2512","1.2376","-0.31"
"Jul 18, 2012","1.2491","1.2539","1.2626","1.2466","-0.36"
"Jul 17, 2012","1.2536","1.2534","1.2609","1.2472","-0.02"
"Jul 16, 2012","1.2538","1.2525","1.2601","1.2511","-0.20"
"Jul 13, 2012","1.2563","1.2658","1.2692","1.2531","-0.81"
"Jul 12, 2012","1.2666","1.2538","1.2721","1.2523","1.04"
"Jul 11, 2012","1.2536","1.2590","1.2609","1.2467","-0.49"
"Jul 10, 2012","1.2598","1.2544","1.2613","1.2511","0.39"
"Jul 09, 2012","1.2549","1.2552","1.2614","1.2505","0.14"
"Jul 06, 2012","1.2531","1.2441","1.2592","1.2416","0.72"
"Jul 05, 2012","1.2441","1.2432","1.2490","1.2375","0.04"
"Jul 04, 2012","1.2436","1.2438","1.2464","1.2375","-0.06"
"Jul 03, 2012","1.2444","1.2447","1.2485","1.2395","-0.07"
"Jul 02, 2012","1.2453","1.2475","1.2505","1.2407","-0.17"
