"Date","Price","Open","High","Low","Change %"
"Dec 04, 2012","0.9548","0.9596","0.9603","0.9534","-0.51"
"Dec 03, 2012","0.9597","0.9580","0.9626","0.9568","0.16"
"Nov 30, 2012","0.9582","0.9583","0.9614","0.9568","-0.03"
"Nov 29, 2012","0.9585","0.9544","0.9600","0.9537","0.42"
"Nov 28, 2012","0.9545","0.9571","0.9593","0.9536","-0.30"
"Nov 27, 2012","0.9574","0.9554","0.9582","0.9529","0.19"
"Nov 26, 2012","0.9556","0.9559","0.9582","0.9548","-0.10"
"Nov 23, 2012","0.9566","0.9624","0.9638","0.9547","-0.64"
"Nov 22, 2012","0.9628","0.9645","0.9661","0.9611","-0.24"
"Nov 21, 2012","0.9651","0.9626","0.9676","0.9616","0.24"
"Nov 20, 2012","0.9628","0.9597","0.9655","0.9590","0.23"
"Nov 19, 2012","0.9606","0.9651","0.9664","0.9594","-0.62"
"Nov 16, 2012","0.9666","0.9677","0.9721","0.9655","-0.14"
"Nov 15, 2012","0.9680","0.9640","0.9702","0.9622","0.39"
"Nov 14, 2012","0.9642","0.9581","0.9647","0.9555","0.56"
"Nov 13, 2012","0.9588","0.9590","0.9622","0.9568","-0.01"
"Nov 12, 2012","0.9589","0.9614","0.9628","0.9572","-0.39"
"Nov 09, 2012","0.9627","0.9608","0.9654","0.9578","0.18"
"Nov 08, 2012","0.9610","0.9604","0.9629","0.9570","0.08"
"Nov 07, 2012","0.9602","0.9583","0.9616","0.9537","0.22"
"Nov 06, 2012","0.9581","0.9648","0.9651","0.9567","-0.73"
"Nov 05, 2012","0.9651","0.9667","0.9679","0.9638","-0.25"
"Nov 02, 2012","0.9675","0.9614","0.9684","0.9592","0.62"
"Nov 01, 2012","0.9615","0.9638","0.9658","0.9601","-0.25"
"Oct 31, 2012","0.9639","0.9647","0.9662","0.9611","-0.10"
"Oct 30, 2012","0.9649","0.9679","0.9686","0.9626","-0.30"
"Oct 29, 2012","0.9678","0.9641","0.9687","0.9639","0.42"
"Oct 26, 2012","0.9638","0.9657","0.9705","0.9625","-0.26"
"Oct 25, 2012","0.9663","0.9660","0.9679","0.9614","0.05"
"Oct 24, 2012","0.9658","0.9741","0.9749","0.9641","-0.87"
"Oct 23, 2012","0.9743","0.9681","0.9770","0.9667","0.57"
"Oct 22, 2012","0.9688","0.9689","0.9717","0.9667","0.08"
"Oct 19, 2012","0.9680","0.9643","0.9692","0.9626","0.33"
"Oct 18, 2012","0.9648","0.9639","0.9660","0.9600","0.18"
"Oct 17, 2012","0.9631","0.9710","0.9720","0.9621","-0.98"
"Oct 16, 2012","0.9726","0.9758","0.9762","0.9714","-0.35"
"Oct 15, 2012","0.9760","0.9753","0.9803","0.9743","-0.11"
"Oct 12, 2012","0.9771","0.9743","0.9789","0.9713","0.28"
"Oct 11, 2012","0.9744","0.9779","0.9794","0.9710","-0.35"
"Oct 10, 2012","0.9778","0.9796","0.9823","0.9739","-0.24"
"Oct 09, 2012","0.9802","0.9810","0.9829","0.9753","-0.13"
"Oct 08, 2012","0.9815","0.9837","0.9854","0.9779","-0.03"
"Oct 05, 2012","0.9818","0.9754","0.9850","0.9727","0.57"
"Oct 04, 2012","0.9762","0.9783","0.9820","0.9730","-0.29"
"Oct 03, 2012","0.9790","0.9747","0.9808","0.9735","0.49"
"Oct 02, 2012","0.9742","0.9653","0.9758","0.9632","0.92"
"Oct 01, 2012","0.9653","0.9638","0.9683","0.9608","0.17"
"Sep 28, 2012","0.9637","0.9572","0.9647","0.9542","0.70"
"Sep 27, 2012","0.9570","0.9638","0.9650","0.9557","-0.77"
"Sep 26, 2012","0.9644","0.9631","0.9683","0.9621","0.16"
"Sep 25, 2012","0.9629","0.9587","0.9633","0.9554","0.41"
"Sep 24, 2012","0.9590","0.9563","0.9631","0.9561","0.32"
"Sep 21, 2012","0.9559","0.9587","0.9593","0.9502","-0.30"
"Sep 20, 2012","0.9588","0.9547","0.9648","0.9538","0.44"
"Sep 19, 2012","0.9546","0.9563","0.9600","0.9522","-0.21"
"Sep 18, 2012","0.9566","0.9542","0.9608","0.9530","0.19"
"Sep 17, 2012","0.9548","0.9471","0.9570","0.9467","0.73"
"Sep 14, 2012","0.9479","0.9478","0.9496","0.9407","-0.04"
"Sep 13, 2012","0.9483","0.9555","0.9594","0.9461","-0.78"
"Sep 12, 2012","0.9558","0.9588","0.9594","0.9513","-0.33"
"Sep 11, 2012","0.9590","0.9675","0.9693","0.9566","-0.92"
"Sep 10, 2012","0.9679","0.9645","0.9680","0.9624","0.54"
"Sep 07, 2012","0.9627","0.9724","0.9735","0.9610","-1.00"
"Sep 06, 2012","0.9724","0.9811","0.9829","0.9704","-0.92"
"Sep 05, 2012","0.9814","0.9777","0.9838","0.9769","0.32"
"Sep 04, 2012","0.9783","0.9758","0.9794","0.9716","0.19"
"Sep 03, 2012","0.9764","0.9714","0.9773","0.9704","0.79"
"Aug 31, 2012","0.9687","0.9711","0.9735","0.9653","-0.32"
"Aug 30, 2012","0.9718","0.9660","0.9732","0.9656","0.56"
"Aug 29, 2012","0.9664","0.9642","0.9671","0.9613","0.20"
"Aug 28, 2012","0.9645","0.9648","0.9668","0.9620","-0.06"
"Aug 27, 2012","0.9651","0.9590","0.9653","0.9587","0.45"
"Aug 24, 2012","0.9608","0.9575","0.9640","0.9568","0.31"
"Aug 23, 2012","0.9578","0.9512","0.9583","0.9479","0.63"
"Aug 22, 2012","0.9518","0.9537","0.9603","0.9503","-0.21"
"Aug 21, 2012","0.9538","0.9574","0.9577","0.9500","-0.37"
"Aug 20, 2012","0.9573","0.9583","0.9599","0.9547","-0.21"
"Aug 17, 2012","0.9593","0.9511","0.9607","0.9493","0.80"
"Aug 16, 2012","0.9517","0.9519","0.9546","0.9496","-0.03"
"Aug 15, 2012","0.9520","0.9535","0.9567","0.9507","-0.13"
"Aug 14, 2012","0.9532","0.9508","0.9543","0.9482","0.26"
"Aug 13, 2012","0.9507","0.9471","0.9528","0.9453","0.52"
"Aug 10, 2012","0.9458","0.9450","0.9527","0.9448","0.06"
"Aug 09, 2012","0.9452","0.9455","0.9479","0.9418","-0.08"
"Aug 08, 2012","0.9460","0.9471","0.9496","0.9445","-0.14"
"Aug 07, 2012","0.9473","0.9459","0.9483","0.9426","0.10"
"Aug 06, 2012","0.9464","0.9456","0.9494","0.9435","0.04"
"Aug 03, 2012","0.9460","0.9557","0.9575","0.9455","-1.01"
"Aug 02, 2012","0.9557","0.9557","0.9582","0.9448","-0.03"
"Aug 01, 2012","0.9560","0.9530","0.9571","0.9480","0.34"
"Jul 31, 2012","0.9528","0.9523","0.9534","0.9484","0.04"
"Jul 30, 2012","0.9524","0.9538","0.9569","0.9512","-0.15"
"Jul 27, 2012","0.9538","0.9619","0.9629","0.9530","-0.82"
"Jul 26, 2012","0.9617","0.9697","0.9717","0.9590","-0.81"
"Jul 25, 2012","0.9696","0.9775","0.9831","0.9669","-0.85"
"Jul 24, 2012","0.9779","0.9748","0.9790","0.9688","0.33"
"Jul 23, 2012","0.9747","0.9656","0.9763","0.9642","1.15"
"Jul 20, 2012","0.9636","0.9591","0.9650","0.9585","0.48"
"Jul 19, 2012","0.9590","0.9645","0.9655","0.9570","-0.60"
"Jul 18, 2012","0.9648","0.9703","0.9724","0.9635","-0.48"
"Jul 17, 2012","0.9695","0.9760","0.9774","0.9686","-0.67"
"Jul 16, 2012","0.9760","0.9756","0.9803","0.9742","-0.15"
