"Date","Price","Open","High","Low","Change %"
"Apr 01, 2013","5.8040","5.8156","5.8368","5.7917","-0.21"
"Mar 29, 2013","5.8162","5.8157","5.8271","5.8055","-0.03"
"Mar 28, 2013","5.8178","5.8300","5.8434","5.8021","-0.24"
"Mar 27, 2013","5.8318","5.7942","5.8441","5.7898","0.64"
"Mar 26, 2013","5.7950","5.7977","5.8087","5.7799","-0.06"
"Mar 25, 2013","5.7986","5.7368","5.8081","5.7103","1.06"
"Mar 22, 2013","5.7378","5.7764","5.7821","5.7280","-0.70"
"Mar 21, 2013","5.7780","5.7617","5.7865","5.7510","0.26"
"Mar 20, 2013","5.7633","5.7850","5.7969","5.7414","-0.39"
"Mar 19, 2013","5.7861","5.7512","5.8039","5.7460","0.56"
"Mar 18, 2013","5.7540","5.7586","5.7877","5.7347","0.88"
"Mar 15, 2013","5.7036","5.7344","5.7365","5.6884","-0.54"
"Mar 14, 2013","5.7345","5.7535","5.7757","5.7202","-0.33"
"Mar 13, 2013","5.7535","5.7213","5.7696","5.7064","0.55"
"Mar 12, 2013","5.7218","5.7162","5.7401","5.7025","0.08"
"Mar 11, 2013","5.7172","5.7363","5.7449","5.7115","-0.30"
"Mar 08, 2013","5.7343","5.6866","5.7551","5.6755","0.83"
"Mar 07, 2013","5.6873","5.7477","5.7488","5.6806","-1.08"
"Mar 06, 2013","5.7496","5.7121","5.7497","5.7030","0.65"
"Mar 05, 2013","5.7124","5.7234","5.7302","5.7008","-0.21"
"Mar 04, 2013","5.7244","5.7278","5.7423","5.7193","-0.03"
"Mar 01, 2013","5.7262","5.7097","5.7500","5.6899","0.26"
"Feb 28, 2013","5.7116","5.6749","5.7125","5.6642","0.64"
"Feb 27, 2013","5.6754","5.7076","5.7173","5.6708","-0.59"
"Feb 26, 2013","5.7092","5.7100","5.7300","5.6816","-0.03"
"Feb 25, 2013","5.7111","5.6578","5.7170","5.6009","1.01"
"Feb 22, 2013","5.6542","5.6550","5.6741","5.6304","-0.02"
"Feb 21, 2013","5.6555","5.6139","5.6672","5.6107","0.69"
"Feb 20, 2013","5.6169","5.5696","5.6202","5.5516","0.81"
"Feb 19, 2013","5.5720","5.5853","5.5964","5.5663","-0.26"
"Feb 18, 2013","5.5868","5.5818","5.5995","5.5743","0.06"
"Feb 15, 2013","5.5835","5.5803","5.6052","5.5681","0.03"
"Feb 14, 2013","5.5819","5.5479","5.6025","5.5426","0.59"
"Feb 13, 2013","5.5492","5.5431","5.5570","5.5170","0.07"
"Feb 12, 2013","5.5452","5.5654","5.5829","5.5350","-0.37"
"Feb 11, 2013","5.5659","5.5838","5.5988","5.5549","-0.31"
"Feb 08, 2013","5.5831","5.5674","5.5864","5.5545","0.25"
"Feb 07, 2013","5.5693","5.5149","5.5793","5.4918","0.96"
"Feb 06, 2013","5.5161","5.4908","5.5276","5.4843","0.45"
"Feb 05, 2013","5.4916","5.5194","5.5426","5.4844","-0.51"
"Feb 04, 2013","5.5200","5.4663","5.5232","5.4593","0.93"
"Feb 01, 2013","5.4693","5.4914","5.4964","5.4394","-0.46"
"Jan 31, 2013","5.4944","5.4974","5.5098","5.4870","-0.08"
