"_rowid","Currency__","Price","Price_Date","Return","Stamp"
"69","USD","18.98","2011-06-07 00:00:18","0.0320826536160957","2011-06-07 00:00:00"
"70","USD","25.5098","2011-06-08 00:00:06","0.344035827186512","2011-06-08 00:00:00"
"71","USD","29.5272","2011-06-09 00:00:14","0.157484574555661","2011-06-09 00:00:00"
"72","USD","28.45","2011-06-10 00:03:23","-0.0364816169497955","2011-06-10 00:00:00"
"73","USD","21.8382","2011-06-11 00:00:15","-0.232400702987698","2011-06-11 00:00:00"
"74","USD","10.33","2011-06-12 00:00:11","-0.52697566649266","2011-06-12 00:00:00"
"75","USD","23.9","2011-06-13 00:00:33","1.3136495643756","2011-06-13 00:00:00"
"76","USD","19.007","2011-06-14 00:01:07","-0.204728033472803","2011-06-14 00:00:00"
"77","USD","19.75","2011-06-15 00:00:06","0.0390908612616404","2011-06-15 00:00:00"
"78","USD","19.75","2011-06-16 00:00:01","0","2011-06-16 00:00:00"
"79","USD","15.6","2011-06-17 00:00:26","-0.210126582278481","2011-06-17 00:00:00"
"80","USD","15.422","2011-06-18 00:01:07","-0.0114102564102564","2011-06-18 00:00:00"
"81","USD","17.6999","2011-06-19 00:00:02","0.147704577875762","2011-06-19 00:00:00"
"82","USD","17.51001","2011-06-26 10:16:05","-0.0107283091994869","2011-06-20 00:00:00"
"83","USD","17.51001","2011-06-26 10:16:05","0","2011-06-21 00:00:00"
"84","USD","17.51001","2011-06-26 10:16:05","0","2011-06-22 00:00:00"
"85","USD","17.51001","2011-06-26 10:16:05","0","2011-06-23 00:00:00"
"86","USD","17.51001","2011-06-26 10:16:05","0","2011-06-24 00:00:00"
"87","USD","17.51001","2011-06-26 10:16:05","0","2011-06-25 00:00:00"
"88","USD","17.51001","2011-06-26 10:16:05","0","2011-06-26 00:00:00"
"89","USD","17.32","2011-06-27 00:00:00","-0.0108515072235824","2011-06-27 00:00:00"
"90","USD","16.5338","2011-06-28 00:02:48","-0.0453926096997691","2011-06-28 00:00:00"
"91","USD","16.95","2011-06-29 00:02:00","0.0251726765776772","2011-06-29 00:00:00"
"92","USD","16.8601","2011-06-30 00:01:11","-0.00530383480825959","2011-06-30 00:00:00"
"93","USD","16.34","2011-07-01 00:32:49","-0.0308479783631176","2011-07-01 00:00:00"
"94","USD","15.7901","2011-07-02 00:00:06","-0.0336536107711138","2011-07-02 00:00:00"
"95","USD","15.43899","2011-07-03 00:00:00","-0.0222360846353095","2011-07-03 00:00:00"
"96","USD","15.4448","2011-07-04 00:00:44","0.000376319953572113","2011-07-04 00:00:00"
"97","USD","14.20997","2011-07-05 00:00:20","-0.0799511809800063","2011-07-05 00:00:00"
"98","USD","14.18031","2011-07-06 00:00:07","-0.00208726689781891","2011-07-06 00:00:00"
"99","USD","15.20001","2011-07-07 00:00:01","0.0719095703831581","2011-07-07 00:00:00"
"100","USD","14.71357","2011-07-08 00:00:55","-0.0320026105245983","2011-07-08 00:00:00"
"101","USD","14.351","2011-07-09 00:00:01","-0.0246418782117461","2011-07-09 00:00:00"
"102","USD","14.4494","2011-07-10 00:02:45","0.00685666504076382","2011-07-10 00:00:00"
"103","USD","14.73998","2011-07-11 00:03:08","0.0201101775852283","2011-07-11 00:00:00"
"104","USD","14.3086","2011-07-12 00:00:01","-0.0292659827218218","2011-07-12 00:00:00"
"105","USD","14.0004","2011-07-13 00:00:07","-0.0215394937310428","2011-07-13 00:00:00"
"106","USD","14.0174","2011-07-14 00:04:29","0.00121425102139935","2011-07-14 00:00:00"
"107","USD","13.99999","2011-07-15 00:00:01","-0.00124202776549146","2011-07-15 00:00:00"
"108","USD","13.6004","2011-07-16 00:01:27","-0.0285421632444023","2011-07-16 00:00:00"
"109","USD","13.3498","2011-07-17 00:01:03","-0.0184259286491574","2011-07-17 00:00:00"
"110","USD","13.1634","2011-07-18 00:01:19","-0.0139627559963446","2011-07-18 00:00:00"
"111","USD","13.53499","2011-07-19 00:00:57","0.0282290289742773","2011-07-19 00:00:00"
"112","USD","13.80018","2011-07-20 00:01:11","0.0195929217531745","2011-07-20 00:00:00"
"113","USD","13.7103","2011-07-21 00:00:14","-0.00651295852662785","2011-07-21 00:00:00"
"114","USD","13.60555","2011-07-22 00:03:31","-0.00764024127845483","2011-07-22 00:00:00"
"115","USD","13.66001","2011-07-23 00:00:14","0.00400277827798206","2011-07-23 00:00:00"
"116","USD","13.68994","2011-07-24 00:00:03","0.0021910672100533","2011-07-24 00:00:00"
"117","USD","14.06","2011-07-25 00:00:50","0.0270315282608982","2011-07-25 00:00:00"
"118","USD","13.88141","2011-07-26 00:00:03","-0.0127019914651493","2011-07-26 00:00:00"
"119","USD","13.95313","2011-07-27 00:08:42","0.00516662212268056","2011-07-27 00:00:00"
"120","USD","13.75","2011-07-28 00:01:21","-0.0145580238985804","2011-07-28 00:00:00"
"121","USD","13.53512","2011-07-29 00:01:14","-0.0156276363636364","2011-07-29 00:00:00"
"122","USD","13.54016","2011-07-30 00:01:46","0.000372364633634652","2011-07-30 00:00:00"
"123","USD","13.15","2011-07-31 00:00:37","-0.0288150213882258","2011-07-31 00:00:00"
"124","USD","13.38961","2011-08-01 00:02:37","0.0182212927756653","2011-08-01 00:00:00"
"125","USD","12.89001","2011-08-02 00:00:09","-0.0373125132098694","2011-08-02 00:00:00"
"126","USD","11.86817","2011-08-03 00:00:48","-0.0792737942018665","2011-08-03 00:00:00"
"127","USD","10.69001","2011-08-04 00:02:00","-0.0992705699362242","2011-08-04 00:00:00"
"128","USD","10.85334","2011-08-05 00:02:15","0.0152787509085584","2011-08-05 00:00:00"
"129","USD","9.82951","2011-08-06 00:05:23","-0.0943331730140215","2011-08-06 00:00:00"
"130","USD","7.43949","2011-08-07 00:00:05","-0.243147420369886","2011-08-07 00:00:00"
"131","USD","7.85997","2011-08-08 00:01:20","0.0565200033873289","2011-08-08 00:00:00"
"132","USD","8.35998","2011-08-09 00:00:56","0.0636147466211704","2011-08-09 00:00:00"
"133","USD","10.1411","2011-08-10 00:00:56","0.213053141275458","2011-08-10 00:00:00"
"134","USD","10.028","2011-08-11 00:00:15","-0.0111526363017818","2011-08-11 00:00:00"
"135","USD","9.13991","2011-08-12 00:00:08","-0.0885610291184683","2011-08-12 00:00:00"
"136","USD","9.43049","2011-08-13 00:01:23","0.0317924355929107","2011-08-13 00:00:00"
"137","USD","10.06","2011-08-14 00:00:23","0.0667526289726196","2011-08-14 00:00:00"
"138","USD","11.4491","2011-08-15 00:01:00","0.138081510934394","2011-08-15 00:00:00"
"139","USD","10.85145","2011-08-16 00:01:07","-0.0522006096549074","2011-08-16 00:00:00"
"140","USD","10.93908","2011-08-17 00:00:02","0.0080754184924596","2011-08-17 00:00:00"
"141","USD","10.88069","2011-08-18 00:02:40","-0.00533774321058088","2011-08-18 00:00:00"
"142","USD","11.14","2011-08-19 00:00:20","0.0238321282933344","2011-08-19 00:00:00"
"143","USD","11.497","2011-08-20 00:00:19","0.0320466786355475","2011-08-20 00:00:00"
"144","USD","11.481","2011-08-21 00:00:15","-0.00139166739149343","2011-08-21 00:00:00"
"145","USD","11.247","2011-08-22 00:00:00","-0.0203814998693494","2011-08-22 00:00:00"
"146","USD","10.93002","2011-08-23 00:12:55","-0.028183515604161","2011-08-23 00:00:00"
"147","USD","11.00001","2011-08-24 00:01:59","0.00640346495248855","2011-08-24 00:00:00"
"148","USD","10.7","2011-08-25 00:00:02","-0.0272736115694441","2011-08-25 00:00:00"
"149","USD","9.55138","2011-08-26 00:00:20","-0.107347663551402","2011-08-26 00:00:00"
"150","USD","8.90001","2011-08-27 00:00:59","-0.0681964281601193","2011-08-27 00:00:00"
"151","USD","8.6005","2011-08-28 00:05:39","-0.0336527711766616","2011-08-28 00:00:00"
"152","USD","9.0812","2011-08-29 00:02:43","0.0558920992965526","2011-08-29 00:00:00"
"153","USD","8.85944","2011-08-30 00:01:54","-0.0244196802184735","2011-08-30 00:00:00"
"154","USD","8.64897","2011-08-31 00:02:07","-0.0237565805513666","2011-08-31 00:00:00"
"155","USD","8.15969","2011-09-01 00:02:50","-0.0565708980375699","2011-09-01 00:00:00"
"156","USD","8.27066","2011-09-02 00:00:18","0.013599781364243","2011-09-02 00:00:00"
"157","USD","8.522","2011-09-03 00:00:18","0.0303893522403292","2011-09-03 00:00:00"
"158","USD","8.389","2011-09-04 00:04:23","-0.0156066651020888","2011-09-04 00:00:00"
"159","USD","7.99011","2011-09-05 00:00:45","-0.0475491715341518","2011-09-05 00:00:00"
"160","USD","6.87501","2011-09-06 00:00:44","-0.139560031088433","2011-09-06 00:00:00"
"161","USD","7.17894","2011-09-07 00:00:59","0.0442079356975481","2011-09-07 00:00:00"
"162","USD","6.9999","2011-09-08 00:00:14","-0.0249396150406605","2011-09-08 00:00:00"
"163","USD","6.03242","2011-09-09 00:00:22","-0.138213403048615","2011-09-09 00:00:00"
"164","USD","5.24996","2011-09-10 00:00:30","-0.129709138289443","2011-09-10 00:00:00"
"165","USD","4.79999","2011-09-11 00:14:47","-0.0857092244512338","2011-09-11 00:00:00"
"166","USD","6.3","2011-09-12 00:00:01","0.312502734380697","2011-09-12 00:00:00"
"167","USD","5.95609","2011-09-13 00:00:14","-0.0545888888888889","2011-09-13 00:00:00"
"168","USD","5.75103","2011-09-14 00:00:16","-0.0344286268340471","2011-09-14 00:00:00"
"169","USD","5.208","2011-09-15 00:00:00","-0.09442308595156","2011-09-15 00:00:00"
"170","USD","4.7401","2011-09-16 00:03:07","-0.0898425499231951","2011-09-16 00:00:00"
"171","USD","4.87678","2011-09-17 00:02:00","0.0288348347081285","2011-09-17 00:00:00"
"172","USD","4.7776","2011-09-18 00:04:11","-0.0203371897030419","2011-09-18 00:00:00"
"173","USD","4.998","2011-09-19 00:01:29","0.0461319490957804","2011-09-19 00:00:00"
"174","USD","5.88","2011-09-20 00:00:16","0.176470588235294","2011-09-20 00:00:00"
"175","USD","6.02999","2011-09-21 00:00:38","0.0255085034013605","2011-09-21 00:00:00"
"176","USD","5.56232","2011-09-22 00:00:16","-0.0775573425494901","2011-09-22 00:00:00"
"177","USD","5.4956","2011-09-23 00:14:00","-0.0119949948942168","2011-09-23 00:00:00"
"178","USD","5.56184","2011-09-24 00:00:34","0.0120532789868259","2011-09-24 00:00:00"
"179","USD","5.40051","2011-09-25 00:02:58","-0.0290065877479396","2011-09-25 00:00:00"
"180","USD","5.30624","2011-09-26 00:01:15","-0.0174557588079644","2011-09-26 00:00:00"
"181","USD","4.9573","2011-09-27 00:01:05","-0.0657603123869255","2011-09-27 00:00:00"
"182","USD","4.8879","2011-09-28 00:01:14","-0.0139995562100337","2011-09-28 00:00:00"
"183","USD","4.727","2011-09-29 00:01:30","-0.032918022054461","2011-09-29 00:00:00"
"184","USD","4.925","2011-09-30 00:00:15","0.0418870319441505","2011-09-30 00:00:00"
"185","USD","4.93","2011-10-01 00:04:26","0.00101522842639592","2011-10-01 00:00:00"
"186","USD","5.01599","2011-10-02 00:02:57","0.0174421906693713","2011-10-02 00:00:00"
"187","USD","4.94114","2011-10-03 00:00:37","-0.014922278553187","2011-10-03 00:00:00"
"188","USD","4.97698","2011-10-04 00:03:44","0.00725338687023649","2011-10-04 00:00:00"
"189","USD","4.949","2011-10-05 00:12:33","-0.00562188315002277","2011-10-05 00:00:00"
"190","USD","4.7578","2011-10-06 00:00:21","-0.0386340674883815","2011-10-06 00:00:00"
"191","USD","4.63057","2011-10-07 00:00:38","-0.0267413510446004","2011-10-07 00:00:00"
"192","USD","4.13049","2011-10-08 00:02:40","-0.10799534398573","2011-10-08 00:00:00"
"193","USD","4.1252","2011-10-09 00:00:20","-0.00128071972090468","2011-10-09 00:00:00"
"194","USD","4.0502","2011-10-10 00:02:03","-0.0181809366818579","2011-10-10 00:00:00"
"195","USD","3.95846","2011-10-11 00:02:15","-0.0226507332971212","2011-10-11 00:00:00"
"196","USD","3.95","2011-10-12 00:00:28","-0.00213719476766215","2011-10-12 00:00:00"
"197","USD","4.17921","2011-10-13 00:00:15","0.0580278481012659","2011-10-13 00:00:00"
"198","USD","4.02848","2011-10-14 00:00:32","-0.0360666250320037","2011-10-14 00:00:00"
"199","USD","25.774","2011-10-15 00:00:41","5.39794662006514","2011-10-15 00:00:00"
"200","USD","3.85863","2011-10-16 00:02:45","-0.850289826957399","2011-10-16 00:00:00"
"201","USD","10.51644","2011-10-17 00:00:37","1.72543363836388","2011-10-17 00:00:00"
"202","USD","2.53652","2011-10-18 00:02:55","-0.758804310203833","2011-10-18 00:00:00"
"203","USD","2.34981","2011-10-19 00:02:03","-0.0736087237632661","2011-10-19 00:00:00"
"204","USD","2.29963","2011-10-20 00:01:42","-0.0213549180572047","2011-10-20 00:00:00"
"205","USD","2.41555","2011-10-21 00:02:13","0.0504081091305993","2011-10-21 00:00:00"
"206","USD","2.96103","2011-10-22 00:00:00","0.225820206578212","2011-10-22 00:00:00"
"207","USD","3.09","2011-10-23 00:00:39","0.0435557897083109","2011-10-23 00:00:00"
"208","USD","3.0142","2011-10-24 00:00:43","-0.0245307443365695","2011-10-24 00:00:00"
"209","USD","2.62","2011-10-25 00:00:21","-0.130780970074978","2011-10-25 00:00:00"
"210","USD","2.70003","2011-10-26 00:00:22","0.0305458015267175","2011-10-26 00:00:00"
"211","USD","2.83001","2011-10-27 00:17:18","0.0481402058495647","2011-10-27 00:00:00"
"212","USD","3.0001","2011-10-28 00:00:26","0.0601022611227522","2011-10-28 00:00:00"
"213","USD","3.465","2011-10-29 00:04:36","0.15496150128329","2011-10-29 00:00:00"
"214","USD","3.55295","2011-10-30 00:00:40","0.0253823953823954","2011-10-30 00:00:00"
"215","USD","3.08601","2011-10-31 00:01:51","-0.131423183551697","2011-10-31 00:00:00"
"216","USD","3.25986","2011-11-01 00:01:31","0.0563348790185385","2011-11-01 00:00:00"
"217","USD","3.20698","2011-11-02 00:01:19","-0.0162215555269243","2011-11-02 00:00:00"
"218","USD","3.2416","2011-11-03 00:00:58","0.0107952029635357","2011-11-03 00:00:00"
"219","USD","3.19801","2011-11-04 00:00:26","-0.0134470631786772","2011-11-04 00:00:00"
"220","USD","3.099","2011-11-05 00:04:13","-0.0309598781742395","2011-11-05 00:00:00"
"221","USD","2.98","2011-11-06 00:03:01","-0.0383994837044208","2011-11-06 00:00:00"
"222","USD","2.993","2011-11-07 00:07:39","0.00436241610738252","2011-11-07 00:00:00"
"223","USD","3.07221","2011-11-08 00:00:18","0.0264650851987973","2011-11-08 00:00:00"
"224","USD","3.095","2011-11-09 00:00:25","0.00741811269411925","2011-11-09 00:00:00"
"225","USD","2.946","2011-11-10 00:03:28","-0.0481421647819065","2011-11-10 00:00:00"
"226","USD","2.90136","2011-11-11 00:06:55","-0.015152749490835","2011-11-11 00:00:00"
"227","USD","3.05","2011-11-12 00:04:05","0.051231146772548","2011-11-12 00:00:00"
"228","USD","3.0041","2011-11-13 00:01:27","-0.0150491803278687","2011-11-13 00:00:00"
"229","USD","2.6298","2011-11-14 00:00:30","-0.124596384940581","2011-11-14 00:00:00"
"230","USD","2.37","2011-11-15 00:01:05","-0.0987907825690166","2011-11-15 00:00:00"
"231","USD","2.42002","2011-11-16 00:02:32","0.0211054852320675","2011-11-16 00:00:00"
"232","USD","2.34478","2011-11-17 00:02:23","-0.0310906521433707","2011-11-17 00:00:00"
"233","USD","2.2239","2011-11-18 00:04:26","-0.0515528109246923","2011-11-18 00:00:00"
"234","USD","2.21222","2011-11-19 00:00:52","-0.00525203471379115","2011-11-19 00:00:00"
"235","USD","2.304","2011-11-20 00:00:59","0.0414877363010912","2011-11-20 00:00:00"
"236","USD","2.207","2011-11-21 00:04:58","-0.0421006944444444","2011-11-21 00:00:00"
