"avg_trade_btc","avg_trade_jpy","country","freq","index","log_freq","return","tot_trade_btc","tot_trade_jpy"
"14.3093123785607","11108.5502456578","US","74587","1","4.87266313953365","-0.991233679202394","1067288.6823797","828553437.17288"
"9.34253973837398","4981.99930267891","","123","8","2.0899051114394","-0.994119100106315","1149.13238782","612785.914229507"
"5.29558315211009","5668.36103393614","JP","109","63","2.03742649794062","-0.665803331404906","577.21856358","617851.352699039"
"1.96638148506964","1730.43622345405","NL","359","100","2.55509444857832","-1.10772415731992","705.93095314","621226.604220005"
"1.00597151830846","374.325296070784","","201","116","2.30319605742049","-0.962555339990869","202.20027518","75239.3845102276"
"4.61863560730678","3785.98958569712","NO","1682","131","3.22582599146189","-0.977393602390875","7768.54509149001","6368034.48314255"
"13.5257132352824","11137.8101431513","CA","2107","141","3.3236645356081","-1.07206450543554","28498.67778674","23467365.9716198"
"14.5140154731523","9628.47127505039","","755","151","2.87794695162919","-0.837127000370293","10958.08168223","7269495.81266305"
"0.8354704075","410.71240466945","","8","154","0.903089986991943","-0.867004447628445","6.68376326","3285.6992373556"
"2.88635338608108","1402.27001409425","","222","203","2.34635297445064","-1.10491169935996","640.770451710001","311303.943128922"
"3.19238194444444","3532.56350796351","","144","207","2.15836249209525","-0.964018287473223","459.703","508689.145146745"
"0.0553867595818815","48.4194247862643","US","287","211","2.45788189673399","0.02790584765298","15.896","13896.3749136579"
"4.43862068965517","3753.7155900397","","29","219","1.46239799789896","-0.656490823330444","128.72","108857.752111151"
"25.0549068624276","29121.2698801401","","2175","231","3.33745926129066","-1.03355651803387","54494.42242578","63338761.9893048"
"10.6630843292164","6912.25882518568","US","1072","237","3.03019478535675","-1.17099059394744","11430.82640092","7409941.46059904"
"11.4559133407317","6791.45363234765","","41","247","1.61278385671974","-0.661255191105441","469.69244697","278449.598926254"
"20.5210984365415","9875.24581485065","","3383","291","3.52930199778798","-1.0511746623118","69422.87601082","33407956.5916398"
"41.2059039793375","16888.8759014048","","5829","310","3.76559405531944","-1.07262751295626","240189.214295558","98445257.6292886"
"1.96482040816327","3170.01264019913","","245","330","2.38916608436453","-0.204837312317338","481.381","776653.096848787"
"0.148761182681359","140.429894821835","","1089","406","3.03702787975577","-0.752660953943808","162.00092794","152928.155460979"
"16.606558","14032.4472719678","US","5","547","0.698970004336019","-0.914777294345599","83.03279","70162.2363598391"
"1.994","1148.60190669063","","5","574","0.698970004336019","-0.851168783710338","9.97","5743.00953345316"
"3.87195775137725","4305.75247975341","","167","602","2.22271647114758","-1.08474049603278","646.61694448","719060.664118819"
"31.1708924898456","18271.8462049349","CA","259","658","2.41329976408125","-1.14902842661697","8073.26115487","4732408.16707814"
"4.19119396070834","4824.51926056123","","240","659","2.38021124171161","-0.809164882385703","1005.88655057","1157884.62253469"
"1.99586673607843","820.077354211156","","51","775","1.70757017609794","-1.0154850658258","101.78920354","41823.945064769"
"1.49033333333333","126.159684494611","","3","848","0.477121254719662","-0.980658724116735","4.471","378.479053483834"
"13.229266117301","18800.7545335559","US","289","934","2.46089784275655","-0.879778287073642","3823.2579079","5433418.06019765"
"3.32882857142857","4564.269145437","UA","105","980","2.02118929906994","-0.863176631210141","349.527","479248.260270885"
"7.19938721988505","4977.93391797959","US","522","1030","2.71767050300226","-0.300508091263284","3758.08012878","2598481.50518534"
"16.5596762674316","9828.81319673414","FR","1133","1047","3.0542299098634","-1.026251123095","18762.1132110001","11136045.3518998"
"1.60127777777778","1189.73562576899","","9","1050","0.954242509439325","-0.875786830584163","14.4115","10707.6206319209"
"11.7133428572381","11004.237432184","US","105","1053","2.02118929906994","-0.66537755729769","1229.90100001","1155444.93037932"
"6.72728","4252.98622147692","","20","1076","1.30102999566398","-0.855876886034355","134.5456","85059.7244295384"
"1.15292766144928","1520.33178641396","US","138","1085","2.13987908640124","-1.1146806007113","159.10401728","209805.786525127"
"7.39713858825758","5633.1614485395","","264","1108","2.42160392686983","-1.2268620909361","1952.8445873","1487154.62241443"
"25.7357828788985","12426.7792215736","IT","345","1136","2.53781909507327","-0.927845394901915","8878.84509322","4287238.83144289"
"12.0806938470899","5587.41035049295","","378","1154","2.57749179983723","-1.00396886387065","4566.5022742","2112041.11248633"
"0.70755246","926.105007534485","US","20","1168","1.30102999566398","-0.823396917224086","14.1510492","18522.1001506897"
"0.112451252","121.556995909973","","5","1169","0.698970004336019","-1.37798394776427","0.56225626","607.784979549866"
"42.5615957966875","22529.4354337264","CA","160","1213","2.20411998265592","-1.12382873274596","6809.85532747","3604709.66939623"
"21.0191183477778","27820.072039074","","9","1223","0.954242509439325","-0.840718868232824","189.17206513","250380.648351666"
"5.10252631578947","8225.44038778606","","38","1318","1.57978359661681","-1.06158129636634","193.896","312566.73473587"
"5.35605481103986","3214.83482458813","DE","1856","1375","3.26857797188284","-0.999597404915027","9940.83772928997","5966733.43443556"
"17.2277786206343","4972.12404869294","","946","1379","2.97589113640179","-1.0313034835903","16297.47857512","4703629.35006352"
"14.0268125126923","4272.64815201589","","52","1430","1.7160033436348","-0.444323945580167","729.39425066","222177.703904826"
"12.7405937377983","3183.19620597854","AU","1190","1481","3.07554696139253","-0.974415732483814","15161.30654798","3788003.48511446"
"1.93775000000001","3721.70771755166","GB","16","1485","1.20411998265592","-0.448047814451958","31.0040000000002","59547.3234808266"
"3.55267839918918","2826.2597992999","US","518","1547","2.71432975974523","-1.13615996262975","1840.28741077999","1464002.57603735"
"6.64858823529412","6085.11216914195","","17","1558","1.23044892137827","-0.910908855638849","113.026","103446.906875413"
"10.16625","14977.988678894","","8","1570","0.903089986991943","-0.399940988100964","81.33","119823.909431152"
"8.13527387994495","7337.89277668351","US","545","1608","2.73639650227664","-1.06691958102376","4433.72426457","3999151.56329251"
"0.689444444444444","895.220734273818","US","36","1615","1.55630250076729","-0.135774836805662","24.82","32227.9464338574"
"45.3505","33580.7866731024","","2","1708","0.301029995663981","-0.436251311768783","90.701","67161.5733462048"
