"_rowid","Currency__","Price","Price_Date","Return","Stamp"
"69","USD","7.6805","2012-07-13 00:00:51","0.163906105563048","2012-07-13 00:00:00"
"70","USD","8","2012-07-20 00:00:24","0.0415988542412603","2012-07-20 00:00:00"
"71","USD","7.33","2012-07-27 00:02:03","-0.08375","2012-07-27 00:00:00"
"72","USD","10.35","2012-08-03 00:00:28","0.412005457025921","2012-08-03 00:00:00"
"73","USD","11.38982","2012-08-10 00:00:24","0.100465700483092","2012-08-10 00:00:00"
"74","USD","14.47","2012-08-17 00:00:23","0.270432719744474","2012-08-17 00:00:00"
"75","USD","10.089","2012-08-24 00:01:44","-0.302764340013822","2012-08-24 00:00:00"
"76","USD","10.71966","2012-08-31 00:02:11","0.0625096639904846","2012-08-31 00:00:00"
"77","USD","11.1407","2012-09-07 00:01:03","0.0392773651403124","2012-09-07 00:00:00"
"78","USD","11.45","2012-09-14 00:01:36","0.0277630669527048","2012-09-14 00:00:00"
"79","USD","12.40478","2012-09-21 00:01:10","0.0833868995633189","2012-09-21 00:00:00"
"80","USD","12.275","2012-09-28 00:00:06","-0.0104620960629693","2012-09-28 00:00:00"
"81","USD","12.68498","2012-10-05 00:03:26","0.0333995926680244","2012-10-05 00:00:00"
"82","USD","12.023","2012-10-12 00:02:10","-0.0521861287916891","2012-10-12 00:00:00"
"83","USD","11.79","2012-10-19 00:00:32","-0.0193795225817184","2012-10-19 00:00:00"
"84","USD","10.73963","2012-10-26 00:00:19","-0.0890899067005937","2012-10-26 00:00:00"
"85","USD","8.2614","2012-11-02 00:05:06","-0.230755621934834","2012-11-02 00:00:00"
"86","USD","10.9","2012-11-09 00:00:50","0.319388965550633","2012-11-09 00:00:00"
"87","USD","11.31302","2012-11-16 00:00:10","0.037891743119266","2012-11-16 00:00:00"
"88","USD","12.20003","2012-11-23 00:01:12","0.078406119674499","2012-11-23 00:00:00"
"89","USD","12.43027","2012-11-30 00:00:06","0.0188720847407752","2012-11-30 00:00:00"
"90","USD","13.301","2012-12-07 00:03:01","0.0700491622466769","2012-12-07 00:00:00"
"91","USD","13.75002","2012-12-14 00:04:48","0.0337583640327794","2012-12-14 00:00:00"
"92","USD","13.48103","2012-12-21 00:02:08","-0.0195628806358099","2012-12-21 00:00:00"
