"_rowid","Currency__","Price","Price_Date","Return","Stamp"
"160","USD","0.7699","2011-04-07 14:15:52","0.00312703583061898","2011-04-07 14:00:00"
"161","USD","0.7699","2011-04-07 15:14:11","0","2011-04-07 15:00:00"
"162","USD","0.7538","2011-04-07 16:28:40","-0.0209118067281465","2011-04-07 16:00:00"
"163","USD","0.7531","2011-04-07 17:20:37","-0.000928628283364333","2011-04-07 17:00:00"
"164","USD","0.7698","2011-04-07 18:01:41","0.0221750099588369","2011-04-07 18:00:00"
"165","USD","0.7849","2011-04-07 19:05:50","0.0196154845414393","2011-04-07 19:00:00"
"166","USD","0.79","2011-04-07 20:05:25","0.00649764301184863","2011-04-07 20:00:00"
"167","USD","0.789","2011-04-07 22:09:30","-0.00126582278481013","2011-04-07 21:00:00"
"168","USD","0.789","2011-04-07 22:09:30","0","2011-04-07 22:00:00"
"169","USD","0.77","2011-04-07 23:37:11","-0.0240811153358682","2011-04-07 23:00:00"
"170","USD","0.77426","2011-04-08 00:19:03","0.00553246753246744","2011-04-08 00:00:00"
"171","USD","0.79768","2011-04-08 01:54:19","0.0302482370263219","2011-04-08 01:00:00"
"172","USD","0.75421","2011-04-08 02:07:18","-0.0544955370574665","2011-04-08 02:00:00"
"173","USD","0.79768","2011-04-08 03:22:12","0.0576364672969066","2011-04-08 03:00:00"
"174","USD","0.7601","2011-04-08 05:10:24","-0.0471116237087553","2011-04-08 04:00:00"
"175","USD","0.7601","2011-04-08 05:10:24","0","2011-04-08 05:00:00"
"176","USD","0.75424","2011-04-08 06:03:47","-0.00770951190632808","2011-04-08 06:00:00"
"177","USD","0.771","2011-04-08 07:16:13","0.0222210436996182","2011-04-08 07:00:00"
"178","USD","0.7449","2011-04-08 09:15:21","-0.033852140077821","2011-04-08 08:00:00"
"179","USD","0.7449","2011-04-08 09:15:21","0","2011-04-08 09:00:00"
"180","USD","0.74999","2011-04-08 10:15:05","0.00683313196402207","2011-04-08 10:00:00"
"181","USD","0.7313","2011-04-08 11:00:04","-0.0249203322710971","2011-04-08 11:00:00"
"182","USD","0.74989","2011-04-08 12:01:25","0.0254204840694653","2011-04-08 12:00:00"
"183","USD","0.74988","2011-04-08 15:03:46","-1.33352891756851e-05","2011-04-08 13:00:00"
"184","USD","0.74988","2011-04-08 15:03:46","0","2011-04-08 14:00:00"
"185","USD","0.74988","2011-04-08 15:03:46","0","2011-04-08 15:00:00"
"186","USD","0.74989","2011-04-08 16:00:15","1.33354670079939e-05","2011-04-08 16:00:00"
"187","USD","0.74999","2011-04-08 17:10:30","0.000133352891757591","2011-04-08 17:00:00"
"188","USD","0.74999","2011-04-08 18:51:54","0","2011-04-08 18:00:00"
"189","USD","0.7401","2011-04-08 19:25:26","-0.0131868424912333","2011-04-08 19:00:00"
"190","USD","0.7401","2011-04-08 20:03:22","0","2011-04-08 20:00:00"
"191","USD","0.74879","2011-04-08 21:05:58","0.0117416565329009","2011-04-08 21:00:00"
"192","USD","0.74999","2011-04-08 22:05:50","0.00160258550461423","2011-04-08 22:00:00"
"193","USD","0.7676","2011-04-08 23:19:32","0.0234803130708408","2011-04-08 23:00:00"
"194","USD","0.76436","2011-04-09 00:23:04","-0.00422094841063042","2011-04-09 00:00:00"
"195","USD","0.7676","2011-04-09 01:05:08","0.00423884033701385","2011-04-09 01:00:00"
"196","USD","0.7413","2011-04-09 02:15:37","-0.0342626367899948","2011-04-09 02:00:00"
"197","USD","0.74124","2011-04-09 03:30:07","-8.09388911371226e-05","2011-04-09 03:00:00"
"198","USD","0.76612","2011-04-09 04:02:48","0.0335653769359452","2011-04-09 04:00:00"
"199","USD","0.75","2011-04-09 05:39:43","-0.021041090168642","2011-04-09 05:00:00"
"200","USD","0.73211","2011-04-09 06:19:23","-0.0238533333333333","2011-04-09 06:00:00"
"201","USD","0.73163","2011-04-09 07:02:10","-0.000655639179904708","2011-04-09 07:00:00"
"202","USD","0.7207","2011-04-09 08:08:16","-0.0149392452469144","2011-04-09 08:00:00"
"203","USD","0.76612","2011-04-09 09:01:32","0.0630220618842792","2011-04-09 09:00:00"
"204","USD","0.759","2011-04-09 10:15:50","-0.00929358325066571","2011-04-09 10:00:00"
"205","USD","0.7588","2011-04-09 11:00:53","-0.000263504611330669","2011-04-09 11:00:00"
"206","USD","0.7579","2011-04-09 12:15:16","-0.00118608328940434","2011-04-09 12:00:00"
"207","USD","0.7579","2011-04-09 13:34:38","0","2011-04-09 13:00:00"
