"avg_trade_btc","avg_trade_jpy","country","freq","index","log_freq","return","tot_trade_btc","tot_trade_jpy"
"3.34243340150763","1330.61866442867","US","136706","1","5.13578757608726","-0.927584001622739","456930.700586502","181903555.139386"
"1.02927747339623","12072.5399303764","US","106","2","2.02530586526477","-0.842808046368181","109.10341218","1279689.2326199"
"7.17418304356164","30478.4832634215","JP","73","7","1.86332286012046","92.691553393332","523.71536218","2224929.27822977"
"14.8613568006977","32318.9241937208","","129","8","2.11058971029925","38.6534064226696","1917.11502729","4169141.22098998"
"4.5677208607091","12403.0828791156","","1100","36","3.04139268515822","0.285526008627177","5024.49294678001","13643391.1670272"
"8.6503958832","12358.5045513187","","25","43","1.39794000867204","114.97426105526","216.25989708","308962.613782968"
"15.0270315921628","112648.321427803","","430","48","2.63346845557959","3.61943406352095","6461.62358463","48438778.2139554"
"21.7074068558871","174885.491804662","","124","49","2.09342168516224","13.749302670053","2691.71845013","21685800.9837781"
"1.73619681894369","8969.32212357534","","2291","81","3.3600250891894","-0.0239773214821209","3977.6269122","20548716.9851111"
"6.10129819642045","25198.5281158704","","352","96","2.54654266347813","20.8738322450652","2147.65696514","8869881.89678638"
"0.738379815889291","228.340345168998","NL","3649","100","3.56217386336465","3.98802443745151","2694.34794818002","833213.919521672"
"15.0164488067241","80779.3813829138","","116","110","2.06445798922692","103.586424520696","1741.90806158","9370408.24041799"
"5.57122543116279","9045.54900850663","","43","115","1.63346845557959","135.299378578342","239.56269354","388958.607365785"
"7.31504913657454","10999.8894155154","NO","3296","131","3.51798720302508","68.7133008270157","24110.4019541497","36255635.5135389"
"21.9200301534469","91757.3971719109","DE","6557","150","3.81670518366651","-0.355349688673118","143729.637716151","601653253.25622"
"12.9449595099583","76927.9964439478","JP","480","184","2.68124123737559","29.5479924379808","6213.58056478","36925438.2930949"
"3.10501315355704","12905.6941885756","","596","203","2.77524625974024","6.18656428395229","1850.58783952","7691793.73639108"
"10.2583989412941","112127.57552276","","2295","247","3.36078268987328","-0.860837475295053","23543.02557027","257332785.824735"
"19.8543648554875","22273.9761748218","","2739","252","3.43759203225396","0.539567648494075","54381.1053391802","61008420.742837"
"0.3883116","2696.5625545658","US","126","272","2.10037054511756","-0.570356539106316","48.9272616","339766.881875291"
"12.1283882684263","143096.655876367","","15427","329","4.18828147952267","-0.403323527321798","187104.645817012","2207552110.20472"
"3.91358081681115","50400.4916711772","","323","480","2.5092025223311","0.719914171140014","1264.08660383","16279358.8097902"
"0.799631044948454","9366.5443961651","","97","486","1.98677173426624","2.3158951750805","77.56421136","908554.806428014"
"2.43951220432203","25457.1316173333","","118","504","2.07188200730613","5.95307378674659","287.86244011","3003941.53084533"
"1.6689277975","38100.3700276816","","8","531","0.903089986991943","6.24160214802039","13.35142238","304802.960221452"
"3.31017253047619","4208.13547073134","GR","21","565","1.32221929473392","-1.78240705977582","69.51362314","88370.8448853582"
"15.9049596733052","135725.130295128","CA","3083","658","3.48897352472651","-0.266401136403564","49034.9906727999","418440576.69988"
"24.2068388693617","10888.1388339053","","47","663","1.67209785793572","-1.65894729390576","1137.72142686","511742.525193548"
"37.81432309125","121015.948094734","NL","8","678","0.903089986991943","7.89114390156269","302.51458473","968127.584757876"
"69.7918831243137","66515.1755057706","US","102","679","2.00860017176192","-1.02540456635805","7118.77207868","6784547.9015886"
"2.00229032258065","28891.5167906352","US","31","697","1.49136169383427","19.7347248971597","62.071","895637.020509692"
"10.127025","42384.2142397175","JP","24","707","1.38021124171161","8.61867379313792","243.0486","1017221.14175322"
"3.06510372492495","29052.6118410136","CA","1732","715","3.23854788768133","-0.0691248033136482","5308.75965157001","50319123.7086355"
"7.4679549825","3924.84036127276","","4","752","0.602059991327962","-1.74670881521377","29.87181993","15699.361445091"
"11.6025981862319","11796.9531475118","UA","138","756","2.13987908640124","2.4576701115489","1601.1585497","1627979.53435663"
"2.3456057727","45543.8826119645","DE","200","767","2.30102999566398","1.42125702868129","469.12115454","9108776.52239291"
"2.63873541466667","32343.9439038859","US","30","792","1.47712125471966","3.11814550325999","79.16206244","970318.317116576"
"2.21044589256071","42270.6012112787","US","453","818","2.65609820201283","-0.307124159759429","1001.33198933","19148582.3487093"
"6.35235441","2236.65593339827","","3","919","0.477121254719662","-1.08776424012244","19.05706323","6709.96780019481"
"2.76565954512821","26982.2220482319","IE","39","928","1.5910646070265","0.0150407141733594","107.86072226","1052306.65988104"
"1.28185714285714","934.37696333843","US","14","944","1.14612803567824","-1.79690879746899","17.946","13081.277486738"
"26.33562","155666.305825764","","2","951","0.301029995663981","6.46340734005427","52.67124","311332.611651528"
"2.70828946392157","52837.9620608447","","51","955","1.70757017609794","4.94327273248889","138.12276266","2694736.06510308"
"5.16352202503067","104971.696023686","MT","163","956","2.21218760440396","146.377257590305","841.65409008","17110386.4518608"
"1.95768895534091","46058.5347608648","US","704","1023","2.84757265914211","-0.203257352708521","1378.21302456","32425208.4716488"
"13.386975406595","69884.5402018101","PL","279","1027","2.4456042032736","16.4369874678142","3734.96613844","19497786.716305"
"18.470436464918","24888.9522390606","FR","366","1047","2.56348108539441","0.245013080304728","6760.17974616","9109356.51949617"
"5.03516630307692","15683.627137719","US","13","1057","1.11394335230684","48.6397362714792","65.45716194","203887.152790348"
"10.2345903410891","22279.1021109996","AU","606","1077","2.78247262416629","3.51381180665626","6202.16174670001","13501135.8792657"
"9.84717143511377","37955.4300315756","IT","1934","1136","3.28645646974698","9.80879271140383","19044.42955551","73405801.6810673"
"6.27098017272727","27582.9021125186","CA","22","1183","1.34242268082221","2.31966334722318","137.9615638","606823.84647541"
"17.3440875830512","51081.8512865252","US","508","1209","2.70586371228392","-0.689617762731241","8810.79649219","25949580.4535548"
"41.3061049418116","59345.3934513709","CA","138","1213","2.13987908640124","7.74525242818838","5700.24248197","8189664.29628919"
"1.71894068430769","11609.3344401958","GB","65","1224","1.81291335664286","1.59454506838522","111.73114448","754606.738612729"
"5.93348125833333","6357.16570051183","US","18","1247","1.25527250510331","455.985035359261","106.80266265","114428.982609213"
"18.19840354","83922.0331804774","","4","1297","0.602059991327962","1.29451388671022","72.79361416","335688.13272191"
"2.60960219173745","8531.16962211271","US","259","1347","2.41329976408125","-1.30010194735532","675.88696766","2209572.93212719"
"2.02358879769231","966.712790635025","US","13","1353","1.11394335230684","-0.723915090259019","26.30665437","12567.2662782553"
"4.71173300705696","315785.667398441","US","316","1361","2.4996870826184","-0.843020522675051","1488.90763023","99788270.8979073"
"0.802190139650484","10278.9993948043","DE","515","1363","2.71180722904119","3.61627157187837","413.127921919999","5293684.6883242"
"1.33995725916667","32571.8092115695","US","24","1415","1.38021124171161","-0.17410161061018","32.15897422","781723.421077669"
"32.2557780461702","42317.1938298196","US","47","1423","1.67209785793572","-1.00100827776048","1516.02156817","1988908.11000152"
"2.38670033786083","16836.356652696","NZ","776","1437","2.88986172125819","1.64422986111954","1852.07946218001","13065012.7624921"
"9.61327577096848","126249.007244664","RU","3149","1451","3.49817266063654","-1.02311648352591","30272.2054027797","397558123.813446"
"4.04923933719298","56383.5700251587","DK","57","1492","1.75587485567249","77.5706891115332","230.80664222","3213863.49143405"
"39.6384322461538","112986.441460744","BG","13","1519","1.11394335230684","-0.444648025843783","515.2996192","1468823.73898968"
"20.1267989289809","270182.46584827","SE","157","1566","2.19589965240923","11.533641864341","3159.90743185","42418647.1381783"
"2.86864139262295","5949.6797109866","","122","1571","2.08635983067475","1.82212423444312","349.9742499","725860.924740365"
"5.94696289401415","56548.8634237118","US","1131","1608","3.05346260492546","1.79186326765797","6726.01503313001","63956764.532218"
"5.44909644462501","71418.7531714761","AT","800","1661","2.90308998699194","-0.700185299226026","4359.27715570001","57135002.5371809"
"3.39547807578947","80339.2199636335","FR","114","1675","2.05690485133647","-0.542063163606229","387.08450064","9158671.07585422"
"25.3778419248276","30832.1974628575","CZ","29","1702","1.46239799789896","-0.813874237723318","735.95741582","894133.726422867"
"3.36126882870806","35324.2334311695","US","596","1732","2.77524625974024","-0.92915580038412","2003.31622191","21053243.124977"
"17.1136109367391","322100.225725519","","276","1742","2.44090908206522","-0.722839418093169","4723.35661854","88899662.3002433"
"0.463014788571429","1406.49088299007","","7","1868","0.845098040014257","4.20639297322968","3.24110352","9845.4361809305"
"13.4341271852814","9839.22367432314","SE","231","1986","2.36361197989214","-1.04127034014498","3103.2833798","2272860.66876864"
"0.290975351172336","1650.92373266821","US","10927","2046","4.03850094307667","1.37375912274379","3179.48766226011","18039643.6268655"
"19.4508695652174","16607.4669044755","","69","2082","1.83884909073726","-1.31431058957571","1342.11","1145915.21640881"
"28.992087456917","42463.9548147071","NO","2770","2084","3.44247976906445","6.92343863805923","80308.0822556602","117625154.836739"
"1.37976193153846","5226.95499312284","US","26","2150","1.41497334797082","1.20809863825468","35.87381022","135900.829821194"
"14.6775214762669","87369.2281630348","NL","12852","2205","4.10897071687948","0.819960025561538","188635.506012982","1122869320.35132"
"8.96875614833333","4824.72324011156","","6","2217","0.778151250383644","-1.30531579124804","53.81253689","28948.3394406694"
"0.448906541296297","7937.40520091239","CA","270","2302","2.43136376415899","0.833519824029808","121.20476615","2143099.40424635"
"3.06863974148148","33895.9018166149","SK","54","2376","1.73239375982297","-1.02204908793506","165.70654604","1830378.6980972"
"3.42715220978875","1846.66163217801","US","1136","2414","3.055378331375","-0.914808092161815","3893.24491032002","2097807.61415422"
"0.342102837670683","14688.7021534936","US","747","2423","2.8733206018154","-0.635574930189543","255.55081974","10972460.5086598"
"1.9383","6459.63735721135","","8","2465","0.903089986991943","17.3299084959519","15.5064","51677.0988576908"
"3.44859268205128","23405.610853389","US","78","2498","1.89209460269048","1.54403417960058","268.9902292","1825637.64656435"
"8.9375899540404","120900.09690514","ZA","99","2499","1.99563519459755","23.7395622628985","884.82140545","11969109.5936088"
"0.480800998928617","3550.80603481088","","6823","2506","3.83397537127991","1.31959045128129","3280.50521568995","24227149.5755146"
"2.75068588923077","46151.0013375136","US","26","2553","1.41497334797082","143.818602724301","71.51783312","1199926.03477535"
"1.78728763076923","2669.99151900393","US","13","2559","1.11394335230684","0.169985229078982","23.2347392","34709.889747051"
"4.90256138916388","38379.5729644229","GB","299","2587","2.47567118832443","15.4299490376071","1465.86585536","11475492.3163624"
"16.499826346846","219233.153461069","GB","4537","2613","3.65676877926602","-0.374753603575414","74859.7121356401","994660817.252871"
"8.96081610685185","25894.6416558501","US","108","2678","2.03342375548695","1.75416027141732","967.76813954","2796621.29883181"
"11.2355096576453","26989.141464958","BG","1291","2687","3.11092624226642","1.78375738779582","14505.04296802","34842981.6312608"
"6.25608552631579","3199.43128324456","","19","2697","1.27875360095283","-1.80268445868033","118.865625","60789.1943816467"
"0.50026609944046","1300.73713916285","US","697","2729","2.84323277809801","-0.826044129602879","348.68547131","906613.785996504"
"42.0131023625","12191.8419666651","DE","8","2756","0.903089986991943","-1.00385651634957","336.1048189","97534.7357333211"
"3.91748222315657","35446.5718443185","US","396","2818","2.59769518592551","-0.168076527847519","1551.32296037","14036842.4503501"
"2.73797929578947","13860.7077510876","CA","38","2820","1.57978359661681","2.29343553295193","104.04321324","526706.89454133"
"17.51923526","16416.9737510576","US","6","2973","0.778151250383644","0.626701976779291","105.11541156","98501.8425063453"
"3.15752344444444","14937.3936735432","US","18","2998","1.25527250510331","-0.183198471254707","56.835422","268873.086123778"
"4.4170875","13478.0320470331","CO","16","3047","1.20411998265592","-0.832064872593675","70.6734","215648.512752529"
"1.76479342","434.960794217291","","3","3098","0.477121254719662","-1.67658209203485","5.29438026","1304.88238265187"
"8.554930684","1651.21698502281","CA","5","3102","0.698970004336019","982.234927000534","42.77465342","8256.08492511407"
"1.74151300212766","4003.69906292988","","47","3109","1.67209785793572","-0.509400444049571","81.8511111","188173.855957705"
