"1385683200","0.182186"
"1385596800","0.182412"
"1385510400","0.182070"
"1385424000","0.181957"
"1385337600","0.181215"
"1385078400","0.181798"
"1384992000","0.180750"
"1384905600","0.180177"
"1384819200","0.181521"
"1384732800","0.181077"
"1384473600","0.180940"
"1384387200","0.180444"
"1384300800","0.180812"
"1384214400","0.180148"
"1384128000","0.179756"
"1383868800","0.179218"
"1383782400","0.179924"
"1383696000","0.181163"
"1383609600","0.180642"
"1383523200","0.181215"
"1383264000","0.180825"
"1383177600","0.182146"
"1383091200","0.184165"
"1383004800","0.184288"
"1382918400","0.184798"
"1382659200","0.185034"
"1382572800","0.185021"
"1382486400","0.184676"
"1382400000","0.184740"
"1382313600","0.183412"
"1382054400","0.183493"
"1381968000","0.183345"
"1381881600","0.181452"
"1381795200","0.181304"
"1381708800","0.181815"
"1381449600","0.181571"
"1381363200","0.181248"
"1381276800","0.181320"
"1381190400","0.181947"
"1381104000","0.182066"
"1380844800","0.181745"
"1380758400","0.182555"
"1380672000","0.182030"
"1380585600","0.181353"
"1380499200","0.181376"
"1380240000","0.181320"
"1380153600","0.180855"
"1380067200","0.181370"
"1379980800","0.180682"
"1379894400","0.180917"
"1379635200","0.181357"
"1379548800","0.181419"
"1379462400","0.181304"
"1379376000","0.179118"
"1379289600","0.178782"
"1379030400","0.178250"
"1378944000","0.178323"
"1378857600","0.178466"
"1378771200","0.177892"
"1378684800","0.177718"
"1378425600","0.176678"
"1378339200","0.175898"
"1378252800","0.177082"
"1378166400","0.176557"
"1378080000","0.176857"
"1377820800","0.177252"
"1377734400","0.177516"
"1377648000","0.178830"
"1377561600","0.179533"
"1377475200","0.179218"
"1377216000","0.179420"
"1377129600","0.179038"
"1377043200","0.179064"
"1376956800","0.179882"
"1376870400","0.178798"
"1376611200","0.178737"
"1376524800","0.178968"
"1376438400","0.177727"
"1376352000","0.177803"
"1376265600","0.178301"
"1376006400","0.178856"
"1375920000","0.179420"
"1375833600","0.178836"
"1375747200","0.178441"
"1375660800","0.177825"
"1375401600","0.178066"
"1375315200","0.177151"
"1375228800","0.178431"
"1375142400","0.177901"
"1375056000","0.177907"
