"1385683200","1.359065"
"1385596800","1.360544"
"1385510400","1.357773"
"1385424000","1.357036"
"1385337600","1.351534"
"1385078400","1.355748"
"1384992000","1.348072"
"1384905600","1.343905"
"1384819200","1.353913"
"1384732800","1.350439"
"1384473600","1.349528"
"1384387200","1.346076"
"1384300800","1.348800"
"1384214400","1.343725"
"1384128000","1.340483"
"1383868800","1.337077"
"1383782400","1.341922"
"1383696000","1.351351"
"1383609600","1.347527"
"1383523200","1.351534"
"1383264000","1.348800"
"1383177600","1.358511"
"1383091200","1.373626"
"1383004800","1.374570"
"1382918400","1.378360"
"1382659200","1.380453"
"1382572800","1.379881"
"1382486400","1.377790"
"1382400000","1.378170"
"1382313600","1.368363"
"1382054400","1.368551"
"1381968000","1.367615"
"1381881600","1.353363"
"1381795200","1.352448"
"1381708800","1.356116"
"1381449600","1.354096"
"1381363200","1.351899"
"1381276800","1.352631"
"1381190400","1.357220"
"1381104000","1.358327"
"1380844800","1.355748"
"1380758400","1.361656"
"1380672000","1.357773"
"1380585600","1.352631"
"1380499200","1.352631"
"1380240000","1.352082"
"1380153600","1.348982"
"1380067200","1.352631"
"1379980800","1.347346"
"1379894400","1.349346"
"1379635200","1.352448"
"1379548800","1.352997"
"1379462400","1.352082"
"1379376000","1.335827"
"1379289600","1.333333"
"1379030400","1.329434"
"1378944000","1.329964"
"1378857600","1.331203"
"1378771200","1.326788"
"1378684800","1.325557"
"1378425600","1.317870"
"1378339200","1.311992"
"1378252800","1.320829"
"1378166400","1.317003"
"1378080000","1.319087"
"1377820800","1.322401"
"1377734400","1.324153"
"1377648000","1.333867"
"1377561600","1.339226"
"1377475200","1.336898"
"1377216000","1.338330"
"1377129600","1.335648"
"1377043200","1.335648"
"1376956800","1.341742"
"1376870400","1.333511"
"1376611200","1.332978"
"1376524800","1.334757"
"1376438400","1.325732"
"1376352000","1.326260"
"1376265600","1.329964"
"1376006400","1.334401"
"1375920000","1.338151"
"1375833600","1.333689"
"1375747200","1.330672"
"1375660800","1.325908"
"1375401600","1.328198"
"1375315200","1.320829"
"1375228800","1.330141"
"1375142400","1.326260"
"1375056000","1.326260"
"1374796800","1.328021"
"1374710400","1.327845"
"1374624000","1.320132"
"1374537600","1.322401"
"1374451200","1.318392"
"1374192000","1.314233"
"1374105600","1.310960"
"1374019200","1.312508"
"1373932800","1.316136"
"1373846400","1.306336"
"1373587200","1.306848"
"1373500800","1.309758"
"1373414400","1.297690"
"1373328000","1.278119"
"1373241600","1.287001"
"1372982400","1.283203"
"1372896000","1.291322"
"1372809600","1.300898"
"1372723200","1.297859"
"1372636800","1.306506"
"1372377600","1.300898"
"1372291200","1.303611"
"1372204800","1.301236"
"1372118400","1.308216"
"1372032000","1.311819"
"1371772800","1.312164"
"1371686400","1.322052"
"1371600000","1.329610"
"1371513600","1.339405"
"1371427200","1.336898"
"1371168000","1.334757"
"1371081600","1.337435"
"1370995200","1.333689"
"1370908800","1.331558"
"1370822400","1.325732"
"1370563200","1.322401"
"1370476800","1.324679"
"1370390400","1.309243"
"1370304000","1.308044"
"1370217600","1.307531"
"1369958400","1.299883"
"1369872000","1.304972"
"1369785600","1.293996"
"1369699200","1.285512"
"1369612800","1.293159"
"1369353600","1.293159"
"1369267200","1.293494"
"1369180800","1.285843"
"1369094400","1.290656"
"1369008000","1.288328"
"1368748800","1.283862"
"1368662400","1.288328"
"1368576000","1.288660"
"1368489600","1.291990"
"1368403200","1.297522"
"1368144000","1.299376"
"1368057600","1.304291"
"1367971200","1.315270"
"1367884800","1.307873"
"1367798400","1.307531"
"1367539200","1.311475"
"1367452800","1.306506"
"1367366400","1.317870"
"1367280000","1.316829"
"1367193600","1.310101"
"1366934400","1.302932"
"1366848000","1.301406"
"1366761600","1.301744"
"1366675200","1.300052"
"1366588800","1.306848"
"1366329600","1.305313"
"1366243200","1.304972"
"1366156800","1.303441"
"1366070400","1.317870"
"1365984000","1.304631"
"1365724800","1.310788"
"1365638400","1.310444"
"1365552000","1.307019"
"1365465600","1.308216"
"1365379200","1.301744"
"1365120000","1.299039"
"1365033600","1.293159"
"1364947200","1.284357"
"1364860800","1.281887"
"1364774400","1.284192"
"1364515200","1.282051"
"1364428800","1.281723"
"1364342400","1.278119"
"1364256000","1.285843"
"1364169600","1.285512"
"1363910400","1.298701"
"1363824000","1.290156"
"1363737600","1.293326"
"1363651200","1.287167"
"1363564800","1.295169"
"1363305600","1.307702"
"1363219200","1.300221"
"1363132800","1.295672"
"1363046400","1.303101"
"1362960000","1.304461"
"1362700800","1.300052"
"1362614400","1.310616"
"1362528000","1.299039"
"1362441600","1.304291"
"1362355200","1.302083"
"1362096000","1.302083"
"1362009600","1.306677"
"1361923200","1.314406"
"1361836800","1.306336"
"1361750400","1.306506"
"1361491200","1.318392"
"1361404800","1.318739"
"1361318400","1.328021"
"1361232000","1.338688"
"1361145600","1.334935"
"1360886400","1.336541"
"1360800000","1.335470"
"1360713600","1.344990"
"1360627200","1.345171"
"1360540800","1.340662"
"1360281600","1.336541"
"1360195200","1.339764"
"1360108800","1.351899"
"1360022400","1.357773"
"1359936000","1.351534"
"1359676800","1.365001"
"1359590400","1.357958"
"1359504000","1.356668"
"1359417600","1.349164"
"1359331200","1.345533"
"1359072000","1.345714"
"1358985600","1.337435"
"1358899200","1.332090"
"1358812800","1.331735"
"1358726400","1.331026"
"1358467200","1.331558"
"1358380800","1.337614"
"1358294400","1.329080"
"1358208000","1.330672"
"1358121600","1.337793"
