"1385683200","1.103509"
"1385596800","1.104362"
"1385510400","1.101807"
"1385424000","1.103144"
"1385337600","1.096611"
"1385078400","1.102779"
"1384992000","1.095410"
"1384905600","1.091465"
"1384819200","1.097574"
"1384732800","1.094930"
"1384473600","1.092777"
"1384387200","1.091107"
"1384300800","1.094331"
"1384214400","1.089918"
"1384128000","1.087666"
"1383868800","1.085187"
"1383782400","1.092061"
"1383696000","1.096011"
"1383609600","1.094451"
"1383523200","1.099143"
"1383264000","1.096131"
"1383177600","1.102901"
"1383091200","1.112100"
"1383004800","1.112595"
"1382918400","1.116321"
"1382659200","1.120197"
"1382572800","1.120699"
"1382486400","1.120951"
"1382400000","1.117568"
"1382313600","1.108525"
"1382054400","1.108770"
"1381968000","1.108156"
"1381881600","1.094691"
"1381795200","1.095530"
"1381708800","1.098539"
"1381449600","1.096131"
"1381363200","1.096371"
"1381276800","1.098660"
"1381190400","1.106195"
"1381104000","1.107420"
"1380844800","1.102171"
"1380758400","1.111976"
"1380672000","1.107665"
"1380585600","1.104240"
"1380499200","1.104972"
"1380240000","1.103753"
"1380153600","1.098539"
"1380067200","1.099868"
"1379980800","1.095410"
"1379894400","1.097695"
"1379635200","1.098539"
"1379548800","1.098177"
"1379462400","1.096251"
"1379376000","1.079914"
"1379289600","1.078283"
"1379030400","1.075269"
"1378944000","1.074576"
"1378857600","1.074807"
"1378771200","1.069748"
"1378684800","1.072501"
"1378425600","1.066667"
"1378339200","1.058089"
"1378252800","1.069176"
"1378166400","1.067692"
"1378080000","1.070091"
"1377820800","1.075269"
"1377734400","1.074345"
"1377648000","1.084481"
"1377561600","1.090037"
"1377475200","1.083072"
"1377216000","1.085305"
"1377129600","1.083072"
"1377043200","1.084011"
"1376956800","1.089918"
"1376870400","1.082134"
"1376611200","1.079447"
"1376524800","1.079797"
"1376438400","1.068719"
"1376352000","1.071811"
"1376265600","1.080264"
"1376006400","1.083658"
"1375920000","1.086720"
"1375833600","1.084952"
"1375747200","1.079797"
"1375660800","1.078283"
"1375401600","1.075963"
"1375315200","1.067122"
"1375228800","1.079564"
"1375142400","1.075616"
"1375056000","1.073768"
"1374796800","1.077122"
"1374710400","1.075616"
"1374624000","1.066667"
"1374537600","1.069633"
"1374451200","1.067920"
"1374192000","1.062699"
"1374105600","1.058649"
"1374019200","1.062586"
"1373932800","1.064849"
"1373846400","1.054407"
"1373587200","1.056412"
"1373500800","1.055855"
"1373414400","1.043297"
"1373328000","1.028172"
"1373241600","1.037667"
"1372982400","1.037775"
"1372896000","1.045369"
